close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1631094,Paolo Banchero,1610612753,ORL,F,22.0,5,5,0.418,2.8,7.6,0.368,0.369,-0.001
1628976,Wendell Carter Jr.,1610612753,ORL,C-F,26.0,5,5,0.431,2.0,6.2,0.323,0.36,-0.038
1630532,Franz Wagner,1610612753,ORL,F,23.0,5,5,0.418,2.2,4.6,0.478,0.361,0.117
203484,Kentavious Caldwell-Pope,1610612753,ORL,G,32.0,5,4,0.341,1.2,3.0,0.4,0.373,0.027
1641710,Anthony Black,1610612753,ORL,G,21.0,5,3,0.393,1.8,2.2,0.818,0.38,0.438
1641724,Jett Howard,1610612753,ORL,G,21.0,1,1,0.667,2.0,2.0,1.0,0.348,0.653
203914,Gary Harris,1610612753,ORL,G,30.0,5,4,0.455,0.6,2.0,0.3,0.382,-0.082
202709,Cory Joseph,1610612753,ORL,G,33.0,5,5,0.225,0.6,1.8,0.333,0.387,-0.054
1631216,Caleb Houstan,1610612753,ORL,G,22.0,5,3,0.353,0.4,1.2,0.333,0.357,-0.024
1630175,Cole Anthony,1610612753,ORL,G,25.0,5,4,0.273,0.4,1.2,0.333,0.365,-0.031
1628371,Jonathan Isaac,1610612753,ORL,F,27.0,4,4,0.308,0.0,1.0,0.0,0.388,-0.388
1629048,Goga Bitadze,1610612753,ORL,C-F,25.0,2,2,0.333,1.0,1.0,1.0,0.377,0.624
