SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22023,1610612753,ORL,Orlando Magic,Cut,Defensive,0.31,82,0.055,1.345,0.7,0.143,0.06,0.136,0.041,0.68,0.7,5.9,7.9,3.5,5.0,1.5
22023,1610612738,BOS,Boston Celtics,Cut,Defensive,0.862,81,0.059,1.247,0.638,0.146,0.049,0.142,0.034,0.636,0.638,6.5,8.1,3.5,5.5,2.0
22023,1610612745,HOU,Houston Rockets,Cut,Defensive,0.276,82,0.055,1.347,0.696,0.183,0.061,0.174,0.036,0.69,0.696,6.2,8.3,3.4,4.9,1.5
22023,1610612752,NYK,New York Knicks,Cut,Defensive,0.379,81,0.062,1.333,0.683,0.142,0.05,0.134,0.05,0.669,0.683,6.6,8.8,3.9,5.7,1.8
22023,1610612756,PHX,Phoenix Suns,Cut,Defensive,0.655,81,0.063,1.3,0.669,0.145,0.057,0.14,0.039,0.655,0.669,7.0,9.1,3.9,5.9,1.9
22023,1610612750,MIN,Minnesota Timberwolves,Cut,Defensive,0.966,82,0.067,1.228,0.623,0.155,0.053,0.153,0.038,0.626,0.623,7.3,9.0,3.8,6.1,2.3
22023,1610612741,CHI,Chicago Bulls,Cut,Defensive,0.241,82,0.062,1.351,0.684,0.137,0.042,0.134,0.036,0.678,0.684,6.7,9.1,4.0,5.8,1.8
22023,1610612747,LAL,Los Angeles Lakers,Cut,Defensive,0.897,81,0.067,1.244,0.629,0.134,0.053,0.134,0.037,0.627,0.629,7.6,9.5,4.1,6.5,2.4
22023,1610612754,IND,Indiana Pacers,Cut,Defensive,0.724,81,0.065,1.288,0.665,0.125,0.055,0.117,0.03,0.652,0.665,7.4,9.5,4.2,6.3,2.1
22023,1610612751,BKN,Brooklyn Nets,Cut,Defensive,0.69,82,0.067,1.294,0.643,0.131,0.046,0.131,0.033,0.647,0.643,7.4,9.5,4.0,6.3,2.2
22023,1610612765,DET,Detroit Pistons,Cut,Defensive,0.0,82,0.061,1.399,0.713,0.165,0.055,0.15,0.043,0.701,0.713,6.8,9.5,4.0,5.6,1.6
22023,1610612749,MIL,Milwaukee Bucks,Cut,Defensive,0.931,81,0.071,1.234,0.621,0.146,0.053,0.138,0.039,0.624,0.621,8.0,9.8,4.2,6.7,2.5
22023,1610612746,LAC,LA Clippers,Cut,Defensive,1.0,82,0.074,1.202,0.606,0.141,0.058,0.14,0.03,0.609,0.606,8.2,9.9,4.1,6.8,2.7
22023,1610612743,DEN,Denver Nuggets,Cut,Defensive,0.759,82,0.072,1.275,0.642,0.142,0.05,0.136,0.042,0.634,0.642,7.8,10.0,4.3,6.6,2.4
22023,1610612744,GSW,Golden State Warriors,Cut,Defensive,0.793,82,0.07,1.269,0.641,0.145,0.056,0.144,0.049,0.629,0.641,7.9,10.0,4.3,6.7,2.4
22023,1610612759,SAS,San Antonio Spurs,Cut,Defensive,0.517,82,0.067,1.313,0.669,0.144,0.053,0.139,0.043,0.657,0.669,7.6,10.0,4.3,6.5,2.1
22023,1610612739,CLE,Cleveland Cavaliers,Cut,Defensive,0.448,82,0.07,1.325,0.682,0.164,0.062,0.158,0.041,0.67,0.682,7.7,10.1,4.3,6.2,2.0
22023,1610612763,MEM,Memphis Grizzlies,Cut,Defensive,0.034,82,0.067,1.38,0.698,0.163,0.048,0.162,0.041,0.696,0.698,7.4,10.2,4.3,6.1,1.9
22023,1610612748,MIA,Miami Heat,Cut,Defensive,0.414,82,0.072,1.332,0.683,0.146,0.058,0.142,0.033,0.671,0.683,7.7,10.3,4.4,6.4,2.0
22023,1610612762,UTA,Utah Jazz,Cut,Defensive,0.828,82,0.073,1.261,0.642,0.149,0.058,0.146,0.052,0.631,0.642,8.3,10.4,4.5,7.0,2.5
22023,1610612760,OKC,Oklahoma City Thunder,Cut,Defensive,0.345,82,0.069,1.337,0.677,0.158,0.051,0.152,0.042,0.674,0.677,7.9,10.5,4.4,6.5,2.1
22023,1610612766,CHA,Charlotte Hornets,Cut,Defensive,0.103,82,0.072,1.361,0.701,0.139,0.061,0.133,0.036,0.681,0.701,7.8,10.6,4.6,6.5,2.0
22023,1610612742,DAL,Dallas Mavericks,Cut,Defensive,0.621,82,0.074,1.304,0.683,0.146,0.063,0.145,0.032,0.668,0.683,8.3,10.8,4.6,6.8,2.2
22023,1610612757,POR,Portland Trail Blazers,Cut,Defensive,0.172,82,0.073,1.353,0.697,0.146,0.059,0.139,0.04,0.682,0.697,8.0,10.8,4.7,6.7,2.0
22023,1610612758,SAC,Sacramento Kings,Cut,Defensive,0.552,81,0.076,1.311,0.678,0.146,0.062,0.138,0.041,0.66,0.678,8.4,11.0,4.7,7.0,2.2
22023,1610612740,NOP,New Orleans Pelicans,Cut,Defensive,0.069,81,0.074,1.375,0.705,0.131,0.044,0.13,0.037,0.69,0.705,8.1,11.1,4.9,7.0,2.0
22023,1610612761,TOR,Toronto Raptors,Cut,Defensive,0.207,82,0.073,1.351,0.682,0.15,0.055,0.147,0.039,0.679,0.682,8.2,11.1,4.7,6.9,2.2
22023,1610612737,ATL,Atlanta Hawks,Cut,Defensive,0.138,82,0.075,1.356,0.69,0.161,0.061,0.155,0.038,0.679,0.69,8.4,11.4,4.7,6.9,2.1
22023,1610612764,WAS,Washington Wizards,Cut,Defensive,0.586,82,0.077,1.308,0.694,0.15,0.076,0.147,0.046,0.663,0.694,9.0,11.7,5.1,7.3,2.2
22023,1610612755,PHI,Philadelphia 76ers,Cut,Defensive,0.483,82,0.081,1.314,0.673,0.169,0.061,0.161,0.038,0.665,0.673,8.9,11.7,4.9,7.2,2.4
