team_id,team_name,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,five_sec,eight_sec,shot_clock,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,delay_of_game,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,five_sec_rank,eight_sec_rank,shot_clock_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,delay_of_game_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
1610612738,Boston Celtics,11,6,5,0.545,4.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,17.0,1.0,6.0,5.0,2.0,0.0,0.0,3.0,7,6,11,6,9,6,4,1,5,3,3,3,6,10,2,6,4,3,1,4,4,1,5
1610612739,Cleveland Cavaliers,9,5,4,0.556,10.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,15.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,8,7,1,4,2,6,4,1,5,1,10,3,6,10,3,7,4,11,5,4,4,1,10
1610612743,Denver Nuggets,14,7,7,0.5,7.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,4.0,2.0,0.0,30.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,5,5,14,7,4,2,4,1,1,6,4,3,1,2,3,4,2,7,7,2,4,1,7
1610612765,Detroit Pistons,6,2,4,0.333,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,15.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,11,11,1,11,12,6,4,1,1,6,10,3,12,3,3,7,1,5,11,8,4,1,14
1610612744,Golden State Warriors,12,5,7,0.417,5.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,1.0,0.0,13.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,6,7,14,10,6,2,4,1,5,6,1,3,2,3,3,9,4,11,3,4,4,1,7
1610612745,Houston Rockets,7,3,4,0.429,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9,9,1,8,9,6,4,1,5,6,8,1,12,10,3,9,10,3,14,12,4,1,7
1610612754,Indiana Pacers,17,13,4,0.765,16.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,33.0,1.0,4.0,5.0,2.0,1.0,0.0,6.0,2,1,1,1,1,2,4,1,1,6,4,3,6,10,3,2,4,6,1,4,1,1,3
1610612746,LA Clippers,7,3,4,0.429,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,9,1,8,12,6,4,1,5,6,14,3,12,10,3,12,10,14,11,12,4,1,10
1610612747,Los Angeles Lakers,5,1,4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,12,12,1,12,15,6,4,1,5,6,9,3,3,3,3,14,4,14,7,8,4,1,10
1610612763,Memphis Grizzlies,4,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,15,1,15,12,6,4,1,5,6,12,3,12,3,3,9,10,11,14,12,4,1,14
1610612748,Miami Heat,4,0,4,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15,15,1,15,6,6,1,1,5,6,15,3,12,10,3,16,10,14,11,12,4,1,5
1610612749,Milwaukee Bucks,5,1,4,0.2,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,8.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,12,12,1,12,6,6,4,1,5,3,15,3,3,10,3,13,4,9,7,8,1,1,10
1610612750,Minnesota Timberwolves,15,9,6,0.6,7.0,1.0,1.0,0.0,1.0,0.0,17.0,0.0,1.0,1.0,0.0,32.0,0.0,9.0,4.0,4.0,0.0,0.0,7.0,4,4,13,3,4,2,1,1,1,6,1,3,6,3,3,3,10,2,3,1,4,1,2
1610612752,New York Knicks,18,10,8,0.556,3.0,2.0,1.0,0.0,0.0,2.0,11.0,0.0,2.0,2.0,0.0,35.0,0.0,10.0,3.0,3.0,0.0,0.0,8.0,1,3,16,4,11,1,1,1,5,1,6,3,3,1,3,1,10,1,5,2,4,1,1
1610612760,Oklahoma City Thunder,17,12,5,0.706,10.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,3.0,20.0,2.0,3.0,2.0,1.0,1.0,0.0,4.0,2,2,11,2,2,6,4,1,5,3,7,3,6,3,1,5,2,7,7,8,1,1,4
1610612753,Orlando Magic,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12,12,1,12,16,6,4,1,5,6,12,1,6,3,3,15,10,9,14,12,4,1,14
