close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203110,Draymond Green,1610612744,GSW,F,32.0,22,22,0.487,52,172,0.302,0.365,-0.062
203952,Andrew Wiggins,1610612744,GSW,F,27.0,22,22,0.425,61,148,0.412,0.362,0.051
201939,Stephen Curry,1610612744,GSW,G,34.0,22,22,0.481,44,115,0.383,0.368,0.014
1626172,Kevon Looney,1610612744,GSW,F,26.0,22,22,0.443,36,108,0.333,0.367,-0.034
1629673,Jordan Poole,1610612744,GSW,G,23.0,22,22,0.502,47,105,0.448,0.362,0.086
202691,Klay Thompson,1610612744,GSW,G,32.0,22,21,0.417,30,88,0.341,0.373,-0.032
1627780,Gary Payton II,1610612744,GSW,G,29.0,11,11,0.631,24,53,0.453,0.37,0.083
203490,Otto Porter Jr.,1610612744,GSW,F,29.0,19,16,0.344,15,42,0.357,0.363,-0.006
1630228,Jonathan Kuminga,1610612744,GSW,F,19.0,15,15,0.609,12,39,0.308,0.351,-0.043
202357,Nemanja Bjelica,1610612744,GSW,F,34.0,14,12,0.367,12,33,0.364,0.36,0.003
1630541,Moses Moody,1610612744,GSW,G,20.0,11,8,0.514,6,18,0.333,0.343,-0.009
1627814,Damion Lee,1610612744,GSW,G-F,29.0,12,10,0.347,7,17,0.412,0.362,0.05
1629308,Juan Toscano-Anderson,1610612744,GSW,F,29.0,9,8,0.7,4,14,0.286,0.347,-0.061
2738,Andre Iguodala,1610612744,GSW,G-F,38.0,5,5,0.45,2,9,0.222,0.359,-0.137
