close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203078,Bradley Beal,1610612764,WAS,G,28.0,59,58,0.523,163,391,0.417,0.379,0.038
1629060,Rui Hachimura,1610612764,WAS,F,23.0,56,56,0.486,121,335,0.361,0.383,-0.022
201566,Russell Westbrook,1610612764,WAS,G,32.0,64,62,0.428,111,309,0.359,0.373,-0.014
201577,Robin Lopez,1610612764,WAS,C,33.0,70,64,0.348,117,303,0.386,0.374,0.012
202722,Dāvis Bertāns,1610612764,WAS,F,28.0,56,53,0.469,101,258,0.391,0.372,0.019
1630166,Deni Avdija,1610612764,WAS,F,20.0,53,50,0.426,101,242,0.417,0.385,0.032
203526,Raul Neto,1610612764,WAS,G,29.0,63,57,0.411,88,232,0.379,0.375,0.004
203458,Alex Len,1610612764,WAS,C,28.0,63,58,0.327,79,187,0.422,0.366,0.056
1629726,Garrison Mathews,1610612764,WAS,G,24.0,61,55,0.453,66,169,0.391,0.375,0.016
202397,Ish Smith,1610612764,WAS,G,32.0,42,41,0.481,59,161,0.366,0.377,-0.011
1629655,Daniel Gafford,1610612764,WAS,F-C,22.0,52,44,0.296,54,138,0.391,0.372,0.02
1629067,Isaac Bonga,1610612764,WAS,G,21.0,38,31,0.473,31,86,0.36,0.374,-0.013
1628418,Thomas Bryant,1610612764,WAS,C-F,23.0,10,9,0.409,22,65,0.338,0.404,-0.066
1629010,Jerome Robinson,1610612764,WAS,G,24.0,16,15,0.538,27,64,0.422,0.373,0.049
1628990,Chandler Hutchison,1610612764,WAS,F-G,25.0,25,22,0.39,17,60,0.283,0.356,-0.073
1630264,Anthony Gill,1610612764,WAS,F,28.0,19,14,0.512,13,42,0.31,0.353,-0.044
1630216,Cassius Winston,1610612764,WAS,G,23.0,11,9,0.485,7,16,0.438,0.371,0.067
1628394,Anžejs Pasečņiks,1610612764,WAS,C-F,25.0,1,1,0.5,1,3,0.333,0.337,-0.004
