close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1628389,Bam Adebayo,1610612748,MIA,C-F,26.0,71,71,0.682,333,677,0.492,0.556,-0.064
1631170,Jaime Jaquez Jr.,1610612748,MIA,G,23.0,75,75,0.572,289,507,0.57,0.54,0.03
1628997,Caleb Martin,1610612748,MIA,F,28.0,64,64,0.591,243,473,0.514,0.533,-0.019
1626179,Terry Rozier,1610612748,MIA,G,30.0,61,61,0.608,273,472,0.578,0.534,0.045
1629312,Haywood Highsmith,1610612748,MIA,F,27.0,64,64,0.644,204,408,0.5,0.536,-0.036
1629639,Tyler Herro,1610612748,MIA,G,24.0,42,42,0.614,188,368,0.511,0.534,-0.023
1629130,Duncan Robinson,1610612748,MIA,F,30.0,68,67,0.603,192,347,0.553,0.537,0.016
202710,Jimmy Butler III,1610612748,MIA,F,34.0,60,60,0.527,199,337,0.591,0.549,0.042
201567,Kevin Love,1610612748,MIA,F-C,35.0,55,55,0.797,158,306,0.516,0.561,-0.044
1631107,Nikola Jović,1610612748,MIA,F,21.0,44,43,0.652,150,262,0.573,0.555,0.017
1626196,Josh Richardson,1610612748,MIA,G,30.0,42,42,0.558,135,242,0.558,0.537,0.02
1626153,Delon Wright,1610612748,MIA,G,32.0,45,43,0.624,96,179,0.536,0.53,0.006
1628418,Thomas Bryant,1610612748,MIA,C-F,26.0,37,37,0.813,103,169,0.609,0.56,0.05
1631115,Orlando Robinson,1610612748,MIA,C,23.0,29,23,0.78,61,110,0.555,0.57,-0.015
1631288,Jamal Cain,1610612748,MIA,F,25.0,19,16,0.637,37,72,0.514,0.516,-0.002
201988,Patty Mills,1610612748,MIA,G,35.0,30,25,0.504,40,68,0.588,0.531,0.057
1630696,Dru Smith,1610612748,MIA,G,26.0,8,7,0.655,22,36,0.611,0.55,0.061
1631306,Cole Swider,1610612748,MIA,F,25.0,12,10,0.658,10,25,0.4,0.523,-0.123
1630181,R.J. Hampton,1610612748,MIA,G,23.0,6,5,0.571,12,20,0.6,0.552,0.048
1631214,Alondes Williams,1610612748,MIA,G,25.0,1,1,1.0,1,1,1.0,0.524,0.476
