season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22015,202355,Hassan Whiteside,1610612748,MIA,Miami Heat,Cut,Offensive,0.808,73,0.181,1.405,0.697,0.237,0.029,0.237,0.087,0.694,0.697,173,243,99,142,43
22015,2736,Luol Deng,1610612748,MIA,Miami Heat,Cut,Offensive,0.627,74,0.095,1.276,0.644,0.149,0.069,0.138,0.057,0.621,0.644,87,111,47,73,26
22015,2548,Dwyane Wade,1610612748,MIA,Miami Heat,Cut,Offensive,0.223,74,0.05,1.038,0.534,0.165,0.139,0.152,0.038,0.519,0.534,79,82,31,58,27
22015,1626159,Justise Winslow,1610612748,MIA,Miami Heat,Cut,Offensive,0.254,78,0.12,1.068,0.554,0.123,0.11,0.123,0.0,0.548,0.554,73,78,31,56,25
22015,2405,Amar'e Stoudemire,1610612748,MIA,Miami Heat,Cut,Offensive,0.514,52,0.195,1.207,0.617,0.155,0.069,0.155,0.034,0.621,0.617,58,70,29,47,18
22015,2547,Chris Bosh,1610612748,MIA,Miami Heat,Cut,Offensive,0.895,53,0.046,1.477,0.733,0.364,0.045,0.364,0.091,0.75,0.733,44,65,22,30,8
22015,201609,Goran Dragic,1610612748,MIA,Miami Heat,Cut,Offensive,0.22,72,0.027,1.032,0.556,0.065,0.065,0.065,0.0,0.516,0.556,31,32,15,27,12
22015,204020,Tyler Johnson,1610612748,MIA,Miami Heat,Cut,Offensive,1.0,36,0.038,1.833,0.818,0.333,0.0,0.333,0.25,0.833,0.818,12,22,9,11,2
22015,101123,Gerald Green,1610612748,MIA,Miami Heat,Cut,Offensive,0.068,69,0.036,0.917,0.476,0.042,0.083,0.042,0.0,0.458,0.476,24,22,10,21,11
22015,201177,Josh McRoberts,1610612748,MIA,Miami Heat,Cut,Offensive,0.848,42,0.071,1.429,0.667,0.214,0.0,0.214,0.071,0.714,0.667,14,20,8,12,4
22015,1626196,Josh Richardson,1610612748,MIA,Miami Heat,Cut,Offensive,0.675,53,0.03,1.3,0.667,0.1,0.0,0.1,0.0,0.7,0.667,10,13,6,9,3
