close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1626157,Karl-Anthony Towns,1610612750,MIN,C,22.0,5,5,0.611,5.0,11.0,0.455,0.568,-0.113
202710,Jimmy Butler III,1610612750,MIN,G,28.0,5,5,0.584,4.6,9.0,0.511,0.545,-0.034
203952,Andrew Wiggins,1610612750,MIN,F,23.0,5,5,0.578,3.6,7.4,0.486,0.558,-0.072
201565,Derrick Rose,1610612750,MIN,G,29.0,5,5,0.652,3.4,6.0,0.567,0.56,0.007
201952,Jeff Teague,1610612750,MIN,G,30.0,5,5,0.63,3.8,5.8,0.655,0.561,0.094
203476,Gorgui Dieng,1610612750,MIN,C,28.0,5,5,0.73,2.8,5.4,0.519,0.555,-0.036
201959,Taj Gibson,1610612750,MIN,F,33.0,5,5,0.327,2.0,3.2,0.625,0.563,0.062
1626145,Tyus Jones,1610612750,MIN,G,22.0,4,3,0.556,1.25,2.5,0.5,0.552,-0.052
202357,Nemanja Bjelica,1610612750,MIN,F,30.0,5,3,0.471,0.8,1.6,0.5,0.483,0.017
1627875,Marcus Georges-Hunt,1610612750,MIN,G,24.0,1,1,1.0,1.0,1.0,1.0,0.489,0.511
2037,Jamal Crawford,1610612750,MIN,G,38.0,5,2,0.143,0.4,0.6,0.667,0.565,0.101
