close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201935,James Harden,1610612745,HOU,G,28.0,71,71,0.346,1.75,4.77,0.366,0.363,0.003
101108,Chris Paul,1610612745,HOU,G,33.0,57,55,0.318,1.14,3.63,0.314,0.363,-0.049
203991,Clint Capela,1610612745,HOU,C,24.0,73,71,0.218,1.41,3.56,0.396,0.367,0.03
200782,P.J. Tucker,1610612745,HOU,F,33.0,81,78,0.338,1.26,3.46,0.364,0.358,0.006
201569,Eric Gordon,1610612745,HOU,G,29.0,68,65,0.371,0.97,3.29,0.295,0.361,-0.067
2772,Trevor Ariza,1610612745,HOU,F-G,33.0,65,59,0.339,0.98,3.26,0.302,0.365,-0.063
201601,Luc Mbah a Moute,1610612745,HOU,F,31.0,60,59,0.338,1.07,3.2,0.333,0.363,-0.03
2207,Joe Johnson,1610612745,HOU,G-F,37.0,55,52,0.393,1.07,3.16,0.339,0.36,-0.02
1627778,Chinanu Onuaku,1610612745,HOU,C,21.0,1,1,0.5,1.0,3.0,0.333,0.418,-0.085
101123,Gerald Green,1610612745,HOU,G-F,32.0,40,35,0.353,0.88,2.6,0.337,0.372,-0.036
201583,Ryan Anderson,1610612745,HOU,F,30.0,64,56,0.268,0.97,2.59,0.373,0.361,0.012
2403,Nene,1610612745,HOU,C-F,35.0,52,46,0.322,0.85,2.4,0.352,0.368,-0.016
1626154,RJ Hunter,1610612745,HOU,G,24.0,4,4,0.5,0.0,2.0,0.0,0.332,-0.332
203900,Markel Brown,1610612745,HOU,G,26.0,4,3,0.333,0.75,1.75,0.429,0.348,0.08
204028,Tarik Black,1610612745,HOU,F-C,26.0,49,35,0.249,0.39,1.39,0.279,0.357,-0.077
201148,Brandan Wright,1610612745,HOU,F-C,30.0,27,22,0.223,0.48,1.37,0.351,0.364,-0.013
1627753,Zhou Qi,1610612745,HOU,F-C,22.0,15,9,0.288,0.47,1.13,0.412,0.379,0.033
201628,Bobby Brown,1610612745,HOU,G,33.0,14,6,0.4,0.43,1.0,0.429,0.321,0.107
1628935,Aaron Jackson,1610612745,HOU,G,32.0,1,1,0.167,0.0,1.0,0.0,0.392,-0.392
1627817,Tim Quarterman,1610612745,HOU,G,23.0,3,1,0.333,0.33,0.67,0.5,0.34,0.161
