close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
101162,Marcin Gortat,1610612764,WAS,C,33.0,13,13,0.764,4.62,10.46,0.441,0.527,-0.086
202693,Markieff Morris,1610612764,WAS,F,27.0,13,13,0.691,5.08,9.31,0.545,0.519,0.026
203078,Bradley Beal,1610612764,WAS,G,24.0,13,13,0.541,3.69,7.08,0.522,0.512,0.01
203490,Otto Porter Jr.,1610612764,WAS,F,24.0,13,13,0.642,3.23,6.08,0.532,0.504,0.028
202322,John Wall,1610612764,WAS,G,26.0,13,13,0.555,2.69,5.46,0.493,0.504,-0.011
202711,Bojan Bogdanović,1610612764,WAS,G,28.0,13,13,0.6,2.38,4.38,0.544,0.499,0.045
201160,Jason Smith,1610612764,WAS,F-C,31.0,13,13,0.775,2.31,4.23,0.545,0.511,0.035
101133,Ian Mahinmi,1610612764,WAS,C,30.0,5,5,0.633,1.4,3.8,0.368,0.502,-0.134
203504,Trey Burke,1610612764,WAS,G,24.0,3,3,0.889,0.67,2.67,0.25,0.495,-0.245
201943,Brandon Jennings,1610612764,WAS,G,27.0,12,10,0.649,1.67,2.0,0.833,0.495,0.338
1626162,Kelly Oubre Jr.,1610612764,WAS,F,21.0,11,10,0.412,0.82,1.91,0.429,0.504,-0.075
1627849,Daniel Ochefu,1610612764,WAS,F,23.0,2,2,0.667,0.5,1.0,0.5,0.477,0.024
203107,Tomas Satoransky,1610612764,WAS,G-F,25.0,5,3,0.4,0.2,0.8,0.25,0.498,-0.248
1627815,Sheldon Mac,1610612764,WAS,G-F,24.0,4,2,0.5,0.5,0.75,0.667,0.507,0.16
