close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201960,DeMarre Carroll,1610612761,TOR,F,29.0,20,20,1.0,5.2,11.45,0.454,0.459,-0.004
200768,Kyle Lowry,1610612761,TOR,G,30.0,20,20,1.0,4.95,10.8,0.458,0.453,0.006
202335,Patrick Patterson,1610612761,TOR,F,27.0,20,20,1.0,4.2,9.9,0.424,0.453,-0.029
202687,Bismack Biyombo,1610612761,TOR,C-F,23.0,20,20,1.0,4.35,9.5,0.458,0.462,-0.004
202685,Jonas Valančiūnas,1610612761,TOR,C,24.0,12,12,1.0,4.42,9.5,0.465,0.478,-0.013
202709,Cory Joseph,1610612761,TOR,G,24.0,20,20,1.0,4.05,8.4,0.482,0.446,0.036
201942,DeMar DeRozan,1610612761,TOR,G,26.0,20,20,1.0,3.35,7.25,0.462,0.446,0.016
2449,Luis Scola,1610612761,TOR,F,36.0,11,11,1.0,2.09,4.73,0.442,0.448,-0.006
203082,Terrence Ross,1610612761,TOR,F-G,25.0,18,18,1.0,2.0,4.72,0.424,0.435,-0.011
203512,Lucas Nogueira,1610612761,TOR,C,23.0,4,4,1.0,2.75,4.5,0.611,0.452,0.159
201949,James Johnson,1610612761,TOR,F,29.0,10,10,1.0,2.2,4.4,0.5,0.458,0.042
1626181,Norman Powell,1610612761,TOR,G,23.0,14,14,1.0,2.0,3.43,0.583,0.446,0.137
1626153,Delon Wright,1610612761,TOR,G,24.0,8,8,1.0,0.88,2.38,0.368,0.432,-0.063
201574,Jason Thompson,1610612761,TOR,F-C,29.0,9,9,1.0,1.11,2.11,0.526,0.449,0.077
