group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,1889,Andre Miller,,1610612759,SAS,40.0,7,2,5,0.286,14.111666666666666,0.0,0.0,0.0,0.0,12.8,30.6,2.6,25.5,0.0,2.6,5.1,5.1,17.6,301,326,153,370,299,234,237,175,303,308,427,115,270,200,410,292,103,317
,1626246,Boban Marjanović,,1610612759,SAS,27.0,2,2,0,1.0,11.841666666666669,6.1,6.1,0.0,0.0,9.1,27.4,0.0,18.2,0.0,0.0,3.0,3.0,21.3,374,326,1,1,313,22,24,175,303,185,420,1,371,200,1,135,208,278
,2564,Boris Diaw,,1610612759,SAS,34.0,6,6,0,1.0,14.108333333333333,0.0,2.6,0.0,5.1,0.0,10.2,0.0,15.3,0.0,0.0,2.6,2.6,18.1,312,235,1,1,300,234,114,175,163,1,223,1,386,200,1,109,235,312
,201980,Danny Green,,1610612759,SAS,29.0,25,17,8,0.68,69.34333333333333,1.0,2.6,0.0,2.1,6.2,16.1,5.2,22.8,2.1,0.5,2.1,1.6,24.5,151,88,204,59,157,203,110,175,265,112,383,187,326,47,272,87,284,239
,2561,David West,,1610612759,SAS,35.0,7,4,3,0.571,22.76,0.0,0.0,0.0,0.0,6.3,33.2,3.2,25.3,6.3,0.0,7.9,0.0,30.4,301,270,109,127,271,234,237,175,303,117,429,125,276,6,1,381,326,170
,203613,Jonathon Simmons,,1610612759,SAS,26.0,5,4,1,0.8,10.518333333333333,6.8,6.8,0.0,13.7,10.3,41.1,0.0,13.7,0.0,6.8,0.0,3.4,24.6,329,270,31,42,323,12,18,175,23,222,431,1,390,200,432,1,181,237
,202695,Kawhi Leonard,,1610612759,SAS,25.0,24,16,8,0.667,88.27333333333333,1.6,4.1,0.0,4.1,6.9,10.6,4.1,20.4,1.2,0.8,3.3,5.7,43.4,163,99,204,61,122,165,52,175,194,132,241,150,353,93,313,156,85,59
,2755,Kevin Martin,,1610612759,SAS,33.0,14,7,7,0.5,46.111666666666665,1.6,1.6,0.0,3.1,10.9,13.3,3.1,25.0,0.0,0.8,4.7,3.1,26.2,242,215,188,188,202,170,177,175,232,237,337,124,285,200,308,265,200,221
,203937,Kyle Anderson,,1610612759,SAS,22.0,10,8,2,0.8,14.703333333333331,12.2,0.0,4.9,14.7,17.1,17.1,4.9,44.1,0.0,0.0,2.4,2.4,48.7,277,195,75,42,296,4,237,20,20,378,388,177,34,200,1,106,240,36
,200746,LaMarcus Aldridge,,1610612759,SAS,30.0,26,19,7,0.731,79.89166666666667,2.7,4.5,0.0,2.7,6.8,7.7,3.6,16.2,1.4,0.9,2.3,3.6,38.9,144,64,188,50,137,102,46,175,246,128,116,132,379,87,326,99,173,89
,1938,Manu Ginobili,,1610612759,SAS,38.0,16,9,7,0.563,33.255,0.0,1.1,0.0,10.8,8.7,8.7,2.2,15.2,1.1,0.0,3.2,6.5,42.2,222,182,188,136,235,234,202,175,43,177,159,110,387,104,1,155,63,67
,201988,Patty Mills,,1610612759,SAS,27.0,16,12,4,0.75,23.65833333333333,6.1,3.0,3.0,6.1,10.7,7.6,9.1,21.3,0.0,0.0,0.0,6.1,52.8,222,144,127,44,265,21,90,47,132,227,112,348,338,200,1,1,79,24
,2446,Rasual Butler,,1610612759,SAS,37.0,2,2,0,1.0,8.6,0.0,0.0,0.0,0.0,0.0,12.6,0.0,16.7,4.2,0.0,0.0,0.0,35.2,374,326,1,1,338,234,237,175,303,1,320,1,377,14,1,1,326,118
,203492,Ray McCallum,,1610612759,SAS,25.0,1,0,1,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,83.1,0.0,0.0,0.0,0.0,41.5,0.0,0.0,8.3,404,408,31,408,409,234,237,175,303,434,1,1,401,200,436,1,326,389
,1495,Tim Duncan,,1610612759,SAS,40.0,19,12,7,0.632,58.97833333333333,1.8,1.2,0.0,3.7,12.2,10.4,6.7,17.1,1.8,0.6,3.7,1.8,29.1,203,144,188,92,174,152,193,175,210,285,230,262,375,60,288,184,271,177
,2225,Tony Parker,,1610612759,SAS,34.0,24,17,7,0.708,78.3,2.8,0.0,0.9,9.2,7.8,9.7,3.2,18.4,0.0,1.8,2.8,5.5,34.4,163,88,188,55,141,97,237,140,65,148,203,127,370,200,392,120,87,128
