close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203994,Jusuf Nurkić,1610612757,POR,C,22.0,63,62,0.53,194,349,0.556,0.61,-0.054
202329,Al-Farouq Aminu,1610612757,POR,F,26.0,61,60,0.374,145,260,0.558,0.607,-0.049
203086,Meyers Leonard,1610612757,POR,F-C,25.0,73,65,0.414,129,232,0.556,0.602,-0.046
203090,Maurice Harkless,1610612757,POR,F,24.0,77,74,0.282,108,212,0.509,0.613,-0.103
203468,CJ McCollum,1610612757,POR,G,25.0,80,69,0.216,116,205,0.566,0.588,-0.022
203943,Noah Vonleh,1610612757,POR,F,21.0,72,65,0.375,101,200,0.505,0.606,-0.101
203081,Damian Lillard,1610612757,POR,G,26.0,75,68,0.224,125,192,0.651,0.593,0.058
202323,Evan Turner,1610612757,POR,G-F,28.0,65,58,0.226,81,140,0.579,0.609,-0.03
202334,Ed Davis,1610612757,POR,F,28.0,44,41,0.459,72,136,0.529,0.603,-0.074
203459,Allen Crabbe,1610612757,POR,G,25.0,79,62,0.2,79,108,0.731,0.595,0.136
1626192,Pat Connaughton,1610612757,POR,G-F,24.0,32,15,0.248,17,29,0.586,0.625,-0.039
1627774,Jake Layman,1610612757,POR,F,23.0,28,13,0.328,13,22,0.591,0.592,-0.001
203894,Shabazz Napier,1610612757,POR,G,25.0,40,15,0.129,12,17,0.706,0.603,0.103
1627817,Tim Quarterman,1610612757,POR,G,22.0,12,3,0.154,2,4,0.5,0.583,-0.083
