season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42022,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.933,20,0.096,1.025,0.479,0.093,0.118,0.078,0.02,0.461,0.545,204,209,79,165,86
42022,1610612748,MIA,Miami Heat,Isolation,Offensive,0.333,23,0.087,0.864,0.372,0.122,0.066,0.117,0.033,0.404,0.394,213,184,67,180,113
42022,1610612755,PHI,Philadelphia 76ers,Isolation,Offensive,0.133,11,0.165,0.824,0.37,0.09,0.09,0.096,0.011,0.383,0.412,188,155,57,154,97
42022,1610612756,PHX,Phoenix Suns,Isolation,Offensive,0.8,11,0.12,1.007,0.429,0.182,0.077,0.175,0.042,0.469,0.464,143,144,48,112,64
42022,1610612743,DEN,Denver Nuggets,Isolation,Offensive,0.533,20,0.061,0.923,0.435,0.108,0.077,0.085,0.015,0.438,0.477,130,120,47,108,61
42022,1610612747,LAL,Los Angeles Lakers,Isolation,Offensive,0.267,16,0.073,0.852,0.384,0.164,0.07,0.156,0.008,0.445,0.399,128,109,38,99,61
42022,1610612752,NYK,New York Knicks,Isolation,Offensive,0.4,11,0.097,0.877,0.372,0.132,0.053,0.105,0.009,0.421,0.415,114,100,35,94,59
42022,1610612758,SAC,Sacramento Kings,Isolation,Offensive,0.667,7,0.074,0.952,0.469,0.127,0.143,0.127,0.048,0.444,0.5,63,60,23,49,26
42022,1610612746,LAC,LA Clippers,Isolation,Offensive,0.2,5,0.125,0.845,0.407,0.085,0.099,0.07,0.014,0.408,0.432,71,60,24,59,35
42022,1610612737,ATL,Atlanta Hawks,Isolation,Offensive,1.0,6,0.081,1.054,0.51,0.018,0.107,0.018,0.0,0.464,0.582,56,59,25,49,24
42022,1610612744,GSW,Golden State Warriors,Isolation,Offensive,0.0,13,0.059,0.663,0.303,0.079,0.079,0.067,0.011,0.315,0.322,89,59,23,76,53
42022,1610612751,BKN,Brooklyn Nets,Isolation,Offensive,0.867,4,0.109,1.024,0.514,0.071,0.095,0.095,0.024,0.476,0.543,42,43,18,35,17
42022,1610612750,MIN,Minnesota Timberwolves,Isolation,Offensive,0.733,5,0.079,0.976,0.444,0.095,0.071,0.095,0.024,0.429,0.5,42,41,16,36,20
42022,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.467,5,0.055,0.906,0.462,0.094,0.094,0.094,0.0,0.469,0.481,32,29,12,26,14
42022,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,0.6,5,0.057,0.931,0.476,0.103,0.172,0.069,0.0,0.448,0.524,29,27,10,21,11
42022,1610612763,MEM,Memphis Grizzlies,Isolation,Offensive,0.067,6,0.034,0.75,0.333,0.167,0.125,0.167,0.042,0.375,0.333,24,18,6,18,12
