close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203497,Rudy Gobert,1610612762,UTA,C,26.0,55,55,1.0,8.75,19.84,0.441,0.476,-0.035
202324,Derrick Favors,1610612762,UTA,F-C,26.0,76,76,1.0,5.91,13.25,0.446,0.473,-0.027
201937,Ricky Rubio,1610612762,UTA,G,27.0,76,76,1.0,4.92,10.41,0.473,0.45,0.023
204060,Joe Ingles,1610612762,UTA,F,30.0,81,81,1.0,4.8,10.31,0.466,0.459,0.007
1628378,Donovan Mitchell,1610612762,UTA,G,21.0,78,78,1.0,4.28,10.05,0.426,0.453,-0.027
203109,Jae Crowder,1610612762,UTA,F,27.0,80,80,1.0,4.41,9.64,0.458,0.455,0.003
200757,Thabo Sefolosha,1610612762,UTA,F,34.0,37,37,1.0,3.76,8.22,0.457,0.463,-0.006
202327,Ekpe Udoh,1610612762,UTA,C-F,31.0,59,59,1.0,2.88,6.9,0.418,0.473,-0.055
1626220,Royce O'Neale,1610612762,UTA,F,25.0,62,62,1.0,2.6,6.34,0.41,0.45,-0.04
203957,Danté Exum,1610612762,UTA,G,22.0,14,14,1.0,2.29,6.0,0.381,0.435,-0.054
201973,Jonas Jerebko,1610612762,UTA,F,31.0,71,71,1.0,2.8,5.87,0.477,0.463,0.015
203526,Raul Neto,1610612762,UTA,G,26.0,37,37,1.0,2.35,5.65,0.416,0.437,-0.02
202692,Alec Burks,1610612762,UTA,G,26.0,60,60,1.0,2.25,4.4,0.511,0.44,0.072
1627777,Georges Niang,1610612762,UTA,F,25.0,4,4,1.0,1.5,2.5,0.6,0.447,0.153
1628396,Tony Bradley,1610612762,UTA,C,20.0,9,9,1.0,1.0,2.22,0.45,0.444,0.006
204065,David Stockton,1610612762,UTA,G,27.0,2,2,1.0,1.0,2.0,0.5,0.436,0.064
1628571,Erik McCree,1610612762,UTA,F,24.0,1,1,1.0,0.0,1.0,0.0,0.504,-0.504
203489,Nate Wolters,1610612762,UTA,G,27.0,2,2,1.0,0.5,1.0,0.5,0.427,0.073
