player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,15,9,6,0.6,39.0,109.6,113.2,113.2,108.1,109.1,109.1,1.4,4.1,4.1,0.244,2.1,18.0,0.03,0.166,0.097,8.6,8.5,0.53,0.564,0.273,0.28,97.41,95.42,79.52,95.42,0.155,1158,135,298,9.0,19.9,0.453,27,28,186,51,13,97,71,71,87,92,92,84,71,71,33,46,90,131,50,68,87,87,96,103,21,23,125,152,152,23,5,4,12,9,94,MIN
1628978,Donte DiVincenzo,Donte,1610612750,MIN,28.0,15,9,6,0.6,25.2,106.1,107.0,107.0,115.6,114.5,114.5,-9.5,-7.6,-7.6,0.194,1.79,23.8,0.031,0.094,0.061,13.3,13.4,0.476,0.493,0.174,0.179,100.55,100.62,83.85,100.62,0.061,790,46,126,3.1,8.4,0.365,27,28,186,51,79,132,120,120,163,148,148,157,144,144,48,69,47,129,139,148,168,168,144,154,104,105,68,65,65,146,47,32,86,72,164,MIN
1630183,Jaden McDaniels,Jaden,1610612750,MIN,24.0,15,9,6,0.6,33.1,112.4,114.8,114.8,105.6,106.5,106.5,6.9,8.3,8.3,0.071,1.28,10.4,0.055,0.109,0.083,8.1,8.1,0.577,0.607,0.172,0.178,96.25,94.83,79.02,94.83,0.104,980,87,169,5.8,11.3,0.515,27,28,186,51,44,70,59,59,61,66,66,54,46,46,142,103,149,69,122,102,84,84,63,64,108,107,142,158,158,74,15,20,38,50,46,MIN
1641740,Jaylen Clark,Jaylen,1610612750,MIN,23.0,5,3,2,0.6,5.7,111.2,106.2,106.2,111.6,109.5,109.5,-0.4,-3.4,-3.4,0.045,1.0,11.1,0.059,0.192,0.117,11.1,11.4,0.8,0.814,0.104,0.108,104.68,108.16,90.13,108.16,0.133,65,4,5,0.8,1.0,0.8,115,88,24,51,175,85,131,131,130,97,97,99,123,123,173,116,145,58,30,46,132,139,19,15,184,183,26,20,20,43,156,181,168,190,14,MIN
1631169,Josh Minott,Josh,1610612750,MIN,22.0,5,3,2,0.6,4.5,117.1,111.3,111.3,121.2,117.6,117.6,-4.1,-6.3,-6.3,0.095,1.0,16.7,0.0,0.0,0.0,16.7,16.7,0.313,0.313,0.164,0.174,105.88,110.2,91.83,110.2,-0.014,53,2,8,0.4,1.6,0.25,115,88,24,51,184,36,91,91,181,166,166,133,138,138,120,116,96,180,204,208,189,189,189,197,122,112,21,11,11,204,172,160,186,176,189,MIN
203944,Julius Randle,Julius,1610612750,MIN,30.0,15,9,6,0.6,35.6,110.8,113.2,113.2,109.4,109.7,109.7,1.4,3.5,3.5,0.233,1.51,19.2,0.051,0.114,0.083,12.7,12.7,0.568,0.622,0.249,0.256,97.29,96.13,80.11,96.13,0.137,1069,115,229,7.7,15.3,0.502,27,28,186,51,31,87,72,72,103,100,100,86,74,74,35,81,81,79,113,104,160,159,69,58,29,30,127,145,145,38,10,12,21,24,48,MIN
1631159,Leonard Miller,Leonard,1610612750,MIN,21.0,3,3,0,1.0,4.3,122.2,112.9,112.9,115.8,114.3,114.3,6.4,-1.4,-1.4,0.0,0.0,0.0,0.214,0.182,0.2,11.1,11.1,0.813,0.813,0.243,0.268,104.44,109.48,91.24,109.48,0.233,31,6,8,2.0,2.7,0.75,176,88,1,1,190,18,74,74,165,146,146,57,107,107,192,177,192,3,33,7,132,133,18,16,34,29,29,13,13,7,143,160,106,141,16,MIN
1630568,Luka Garza,Luka,1610612750,MIN,26.0,5,3,2,0.6,3.7,129.0,121.4,121.4,133.7,129.3,129.3,-4.7,-7.8,-7.8,0.0,0.0,0.0,0.167,0.0,0.097,0.0,0.0,1.083,1.083,0.122,0.132,102.51,107.48,89.57,107.48,0.144,42,6,6,1.2,1.2,1.0,115,88,24,51,200,7,21,21,206,201,201,137,146,146,192,177,192,6,204,69,1,1,3,3,170,161,44,22,22,33,143,174,142,185,1,MIN
201144,Mike Conley,Mike,1610612750,MIN,37.0,15,9,6,0.6,23.7,111.9,114.4,114.4,106.3,107.6,107.6,5.6,6.9,6.9,0.191,4.17,30.7,0.034,0.087,0.061,7.4,7.3,0.406,0.442,0.137,0.142,96.36,94.74,78.95,94.74,0.065,706,29,96,1.9,6.4,0.302,27,28,186,51,85,78,62,62,68,79,79,63,56,56,51,13,21,119,149,152,66,66,174,177,150,150,137,162,162,136,72,51,115,94,185,MIN
1629675,Naz Reid,Naz,1610612750,MIN,25.0,15,9,6,0.6,25.0,109.1,111.4,111.4,111.5,111.7,111.7,-2.4,-0.3,-0.3,0.098,0.89,14.3,0.043,0.155,0.098,16.0,16.1,0.623,0.645,0.167,0.171,99.55,98.35,81.96,98.35,0.093,769,56,110,3.7,7.3,0.509,27,28,186,51,80,102,89,89,128,123,123,120,99,99,118,139,115,94,63,67,186,186,46,44,116,122,89,106,106,96,34,43,75,80,47,MIN
