player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
203932,Aaron Gordon,Aaron,1610612753,ORL,20.0,27,9,18,0.333,79.23,2.7,0.9,4.1,4.5,12.7,12.3,5.5,19.1,0.5,0.9,5.0,4.5,38.0,131,182,361,330,139,99,218,29,180,304,312,202,366,170,327,287,124,98
203094,Andrew Nicholson,Andrew,1610612753,ORL,26.0,7,4,3,0.571,26.14333333333333,4.1,2.8,0.0,2.8,8.3,9.6,6.9,13.8,0.0,2.8,4.1,2.8,25.5,301,270,109,127,257,48,105,175,243,164,200,272,389,200,417,215,223,228
201943,Brandon Jennings,Brandon,1610612753,ORL,26.0,9,3,6,0.333,20.676666666666662,0.0,0.0,0.0,0.0,19.2,10.4,5.2,20.9,0.0,0.0,1.7,7.0,14.6,289,293,174,330,282,234,237,175,303,389,234,189,346,200,1,75,55,345
201228,C.J. Watson,C.J.,1610612753,ORL,32.0,4,3,1,0.75,11.616666666666667,0.0,0.0,0.0,6.2,12.4,18.6,15.5,55.8,0.0,0.0,3.1,0.0,22.9,339,293,31,44,316,234,237,175,128,292,398,411,17,200,1,144,326,258
203906,Devyn Marble,Devyn,1610612753,ORL,23.0,2,1,1,0.5,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,0.0,313.0,374,362,31,188,421,234,237,175,303,1,1,1,401,200,1,436,326,1
203473,Dewayne Dedmon,Dewayne,1610612753,ORL,26.0,5,3,2,0.6,15.501666666666669,0.0,0.0,0.0,4.6,4.6,9.3,4.6,37.2,0.0,0.0,11.6,0.0,23.9,329,293,75,103,294,234,237,175,176,86,184,167,63,200,1,412,326,246
203901,Elfrid Payton,Elfrid,1610612753,ORL,22.0,32,13,19,0.406,134.32166666666666,2.1,2.9,1.3,9.1,13.4,11.8,6.7,25.7,0.5,2.7,2.9,3.8,37.4,94,129,379,290,49,137,96,117,66,323,294,260,266,156,413,127,163,105
101141,Ersan Ilyasova,Ersan,1610612753,ORL,29.0,17,9,8,0.529,72.81,2.0,3.0,0.0,4.0,9.4,11.4,4.0,25.7,0.5,0.5,6.9,5.4,20.2,216,182,204,170,147,147,95,175,202,193,275,145,268,163,270,350,90,287
203095,Evan Fournier,Evan,1610612753,ORL,23.0,42,19,23,0.452,174.17,0.6,2.5,0.0,5.4,14.1,9.9,7.0,23.6,0.2,1.7,4.8,1.7,23.1,16,64,418,255,15,224,118,175,155,342,213,276,316,196,379,267,278,257
201160,Jason Smith,Jason,1610612753,ORL,30.0,16,7,9,0.438,45.02666666666666,0.0,1.6,0.0,1.6,16.0,9.6,5.6,16.0,2.4,0.0,7.2,1.6,27.3,222,215,223,263,205,234,176,175,280,371,197,208,382,40,1,361,281,205
1626209,Mario Hezonja,Mario,1610612753,ORL,21.0,11,6,5,0.545,31.171666666666667,3.5,0.0,2.3,4.6,9.2,9.2,5.8,18.5,0.0,0.0,2.3,2.3,34.8,269,235,153,152,243,67,237,71,177,189,181,216,369,200,1,102,251,123
202696,Nikola Vučević,Nikola,1610612753,ORL,25.0,33,14,19,0.424,157.6,0.7,1.8,0.0,8.7,12.3,10.1,5.5,22.4,1.8,1.4,6.2,5.3,38.6,81,119,379,276,21,221,160,175,75,290,220,203,334,61,362,332,97,93
203894,Shabazz Napier,Shabazz,1610612753,ORL,24.0,6,2,4,0.333,18.41,0.0,0.0,0.0,7.8,0.0,3.9,3.9,19.6,0.0,0.0,7.8,2.0,26.8,312,326,127,330,288,234,237,175,90,1,74,143,362,200,1,375,268,214
203506,Victor Oladipo,Victor,1610612753,ORL,24.0,38,16,22,0.421,146.37833333333333,1.5,0.5,1.5,5.9,13.8,10.8,6.1,25.1,0.5,2.2,3.0,3.7,29.6,38,99,412,278,35,177,235,106,138,333,254,231,282,165,403,128,164,173
