season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42015,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.8,24,0.097,1.201,0.605,0.157,0.051,0.15,0.02,0.618,0.605,10.6,12.7,5.2,8.5,3.4,2015-16,2015,2016
42015,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.933,18,0.067,1.353,0.676,0.165,0.038,0.165,0.038,0.684,0.676,7.4,10.0,4.2,6.2,2.0,2015-16,2015,2016
42015,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.867,21,0.066,1.232,0.643,0.155,0.056,0.162,0.028,0.634,0.643,6.8,8.3,3.5,5.5,2.0,2015-16,2015,2016
42015,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.067,11,0.102,1.024,0.585,0.15,0.15,0.15,0.039,0.52,0.585,11.5,11.8,5.0,8.5,3.5,2015-16,2015,2016
42015,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.733,20,0.042,1.195,0.608,0.138,0.046,0.138,0.034,0.598,0.608,4.3,5.2,2.3,3.7,1.4,2015-16,2015,2016
42015,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.667,10,0.076,1.195,0.611,0.085,0.061,0.085,0.024,0.598,0.611,8.2,9.8,4.4,7.2,2.8,2015-16,2015,2016
42015,1610612748,MIA,Miami Heat,Cut,Offensive,0.6,14,0.055,1.154,0.618,0.244,0.115,0.244,0.064,0.603,0.618,5.6,6.4,2.4,3.9,1.5,2015-16,2015,2016
42015,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.533,10,0.072,1.137,0.563,0.123,0.055,0.123,0.055,0.562,0.563,7.3,8.3,3.6,6.4,2.8,2015-16,2015,2016
42015,1610612754,IND,Indiana Pacers,Cut,Offensive,0.133,7,0.093,1.077,0.556,0.138,0.062,0.154,0.046,0.538,0.556,9.3,10.0,4.3,7.7,3.4,2015-16,2015,2016
42015,1610612742,DAL,Dallas Mavericks,Cut,Offensive,1.0,5,0.083,1.419,0.703,0.163,0.0,0.163,0.023,0.721,0.703,8.6,12.2,5.2,7.4,2.2,2015-16,2015,2016
42015,1610612738,BOS,Boston Celtics,Cut,Offensive,0.333,6,0.064,1.116,0.583,0.093,0.093,0.093,0.023,0.558,0.583,7.2,8.0,3.5,6.0,2.5,2015-16,2015,2016
42015,1610612745,HOU,Houston Rockets,Cut,Offensive,0.2,5,0.06,1.086,0.621,0.114,0.086,0.114,0.029,0.543,0.621,7.0,7.6,3.6,5.8,2.2,2015-16,2015,2016
42015,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.267,4,0.082,1.088,0.577,0.176,0.059,0.176,0.0,0.588,0.577,8.5,9.3,3.8,6.5,2.8,2015-16,2015,2016
42015,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.0,7,0.053,1.0,0.452,0.189,0.0,0.189,0.027,0.541,0.452,5.3,5.3,2.0,4.4,2.4,2015-16,2015,2016
42015,1610612746,LAC,LA Clippers,Cut,Offensive,0.467,6,0.047,1.133,0.609,0.167,0.067,0.167,0.0,0.6,0.609,5.0,5.7,2.3,3.8,1.5,2015-16,2015,2016
42015,1610612765,DET,Detroit Pistons,Cut,Offensive,0.4,4,0.043,1.125,0.6,0.063,0.063,0.063,0.063,0.563,0.6,4.0,4.5,2.3,3.8,1.5,2015-16,2015,2016
