close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203903,Jordan Clarkson,1610612747,LAL,G,25.0,82,81,0.602,165,423,0.39,0.379,0.011
1627742,Brandon Ingram,1610612747,LAL,F,19.0,78,77,0.583,160,404,0.396,0.37,0.026
203944,Julius Randle,1610612747,LAL,F,22.0,74,72,0.429,155,386,0.402,0.373,0.029
1626156,D'Angelo Russell,1610612747,LAL,G,21.0,62,61,0.564,115,305,0.377,0.381,-0.003
2736,Luol Deng,1610612747,LAL,F,32.0,56,54,0.535,107,301,0.355,0.373,-0.018
201156,Nick Young,1610612747,LAL,G-F,32.0,60,58,0.569,108,255,0.424,0.379,0.045
201147,Corey Brewer,1610612747,LAL,F,31.0,82,77,0.608,76,230,0.33,0.37,-0.04
1626204,Larry Nance Jr.,1610612747,LAL,F,24.0,62,60,0.422,84,227,0.37,0.378,-0.008
204028,Tarik Black,1610612747,LAL,C-F,25.0,67,62,0.386,88,219,0.402,0.382,0.02
202389,Timofey Mozgov,1610612747,LAL,C,30.0,54,50,0.371,72,196,0.367,0.373,-0.005
203898,Tyler Ennis,1610612747,LAL,G,22.0,44,37,0.546,38,101,0.376,0.375,0.001
1627826,Ivica Zubac,1610612747,LAL,C,20.0,36,34,0.271,38,99,0.384,0.37,0.014
203080,Thomas Robinson,1610612747,LAL,F,26.0,45,40,0.43,46,95,0.484,0.374,0.11
1628021,David Nwaba,1610612747,LAL,G,24.0,19,19,0.553,30,89,0.337,0.377,-0.04
1626273,Marcelo Huertas,1610612747,LAL,G,34.0,22,18,0.477,20,42,0.476,0.367,0.109
1897,Metta World Peace,1610612747,LAL,F,37.0,18,14,0.581,16,36,0.444,0.362,0.082
