TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,9,6,3,0.667,31.475,6.1,21.4,3.1,42.7,19.8,21.4,3.1,45.8,2,2,10,6,2,12,2,6,8,15,14,11,12
1610612738,Boston Celtics,1,1,0,1.0,0.42333333333333334,0.0,0.0,0.0,226.8,0.0,0.0,0.0,0.0,14,9,1,1,16,13,15,7,1,1,1,1,1
1610612751,Brooklyn Nets,4,1,3,0.25,20.68166666666667,9.3,9.3,0.0,23.2,13.9,11.6,0.0,51.1,7,9,10,14,6,10,10,7,15,11,8,1,15
1610612742,Dallas Mavericks,4,3,1,0.75,12.001666666666667,24.0,12.0,0.0,24.0,8.0,0.0,0.0,8.0,7,5,3,4,9,1,8,7,13,7,1,1,2
1610612743,Denver Nuggets,4,3,1,0.75,15.268333333333333,15.7,15.7,0.0,25.2,15.7,6.3,9.4,25.2,7,5,3,4,7,6,4,7,12,12,5,14,4
1610612746,LA Clippers,11,3,8,0.273,28.07,10.3,6.8,3.4,23.9,13.7,8.6,0.0,41.0,1,5,16,13,3,8,12,5,14,10,6,1,11
1610612747,Los Angeles Lakers,1,1,0,1.0,2.82,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,14,9,1,1,15,13,15,7,10,1,1,1,8
1610612763,Memphis Grizzlies,3,1,2,0.333,5.71,0.0,16.8,16.8,84.1,16.8,25.2,0.0,50.4,10,9,8,11,13,13,3,2,2,14,15,1,14
1610612748,Miami Heat,1,0,1,0.0,10.066666666666666,0.0,14.3,0.0,9.5,4.8,28.6,9.5,28.6,14,15,3,15,11,13,6,7,16,5,16,15,6
1610612749,Milwaukee Bucks,9,7,2,0.778,44.04666666666667,17.4,22.9,9.8,45.8,5.4,17.4,0.0,24.0,2,1,8,3,1,3,1,3,5,6,13,1,3
1610612752,New York Knicks,2,1,1,0.5,8.466666666666667,11.3,11.3,0.0,45.4,0.0,0.0,0.0,34.0,12,9,3,8,12,7,9,7,6,1,1,1,7
1610612755,Philadelphia 76ers,7,2,5,0.286,22.246666666666666,21.6,15.1,0.0,34.5,12.9,12.9,8.6,47.5,5,8,15,12,4,2,5,7,9,9,9,12,13
1610612756,Phoenix Suns,8,4,4,0.5,21.78,6.6,4.4,0.0,44.1,24.2,15.4,15.4,35.3,4,3,14,8,5,11,14,7,7,16,10,16,10
1610612757,Portland Trail Blazers,3,0,3,0.0,15.17,15.8,6.3,9.5,25.3,15.8,15.8,0.0,25.3,10,15,10,15,8,5,13,4,11,13,11,1,5
1610612762,Utah Jazz,7,4,3,0.571,10.271666666666667,9.3,14.0,0.0,46.7,0.0,9.3,9.3,65.4,5,3,10,7,10,9,7,7,4,1,7,13,16
1610612764,Washington Wizards,2,1,1,0.5,5.605,17.1,8.6,17.1,51.4,8.6,17.1,0.0,34.3,12,9,3,8,14,4,11,1,3,8,12,1,9
