season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42017,201143,Al Horford,1610612738,BOS,Boston Celtics,Cut,Offensive,0.925,19,0.085,1.565,0.813,0.304,0.04,0.217,0.043,0.826,0.813,1.2,1.9,0.7,0.8,0.2
42017,203382,Aron Baynes,1610612738,BOS,Boston Celtics,Cut,Offensive,0.3,19,0.226,1.125,0.55,0.125,0.04,0.125,0.0,0.583,0.55,1.3,1.4,0.6,1.1,0.5
42017,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,Cut,Offensive,0.385,18,0.058,1.167,0.667,0.167,0.06,0.167,0.056,0.611,0.667,1.0,1.2,0.6,0.8,0.3
42017,202328,Greg Monroe,1610612738,BOS,Boston Celtics,Cut,Offensive,0.0,11,0.143,1.889,0.857,0.444,0.0,0.444,0.222,0.889,0.857,0.8,1.5,0.5,0.6,0.1
42017,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,Cut,Offensive,0.6,19,0.032,1.364,0.667,0.182,0.0,0.182,0.0,0.727,0.667,0.6,0.8,0.3,0.5,0.2
42017,202694,Marcus Morris Sr.,1610612738,BOS,Boston Celtics,Cut,Offensive,0.0,19,0.048,0.846,0.364,0.231,0.0,0.154,0.077,0.462,0.364,0.7,0.6,0.2,0.6,0.4
42017,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,Cut,Offensive,0.0,17,0.108,1.0,0.333,0.25,0.0,0.25,0.0,0.5,0.333,0.2,0.2,0.1,0.2,0.1
42017,1627824,Guerschon Yabusele,1610612738,BOS,Boston Celtics,Cut,Offensive,0.0,12,0.182,1.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.2,0.3,0.1,0.1,0.0
42017,1627846,Abdel Nader,1610612738,BOS,Boston Celtics,Cut,Offensive,0.0,11,0.053,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2,0.1,0.1,0.0
42017,1626179,Terry Rozier,1610612738,BOS,Boston Celtics,Cut,Offensive,0.0,19,0.01,0.667,0.333,0.0,0.0,0.0,0.0,0.333,0.333,0.2,0.1,0.1,0.2,0.1
