close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203468,CJ McCollum,1610612757,POR,G,25.0,4,4,0.482,3.25,6.75,0.481,0.42,0.061
202329,Al-Farouq Aminu,1610612757,POR,F,26.0,4,4,0.481,3.0,6.5,0.462,0.383,0.078
203081,Damian Lillard,1610612757,POR,G,26.0,4,4,0.595,2.75,6.25,0.44,0.399,0.041
202323,Evan Turner,1610612757,POR,G-F,28.0,4,4,0.625,2.5,6.25,0.4,0.426,-0.026
203090,Maurice Harkless,1610612757,POR,F,24.0,4,4,0.5,2.25,5.25,0.429,0.389,0.04
203459,Allen Crabbe,1610612757,POR,G,25.0,4,4,0.469,1.5,3.75,0.4,0.399,0.001
1626192,Pat Connaughton,1610612757,POR,G-F,24.0,2,2,0.778,0.5,3.5,0.143,0.33,-0.187
203943,Noah Vonleh,1610612757,POR,F,21.0,4,4,0.368,1.0,3.5,0.286,0.394,-0.108
203894,Shabazz Napier,1610612757,POR,G,25.0,3,3,0.643,1.33,3.0,0.444,0.406,0.038
203994,Jusuf Nurkić,1610612757,POR,C,22.0,1,1,0.5,0.0,3.0,0.0,0.432,-0.432
203086,Meyers Leonard,1610612757,POR,F-C,25.0,3,3,0.636,0.67,2.33,0.286,0.37,-0.085
1627817,Tim Quarterman,1610612757,POR,G,22.0,2,1,0.5,0.0,0.5,0.0,0.405,-0.405
1627774,Jake Layman,1610612757,POR,F,23.0,2,1,0.333,0.0,0.5,0.0,0.322,-0.322
