season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612756,PHX,Phoenix Suns,22301194,2024-04-14,PHX @ MIN,W,48.0,35.0,21.0,13.0,48.0,15.0,21.0,7.0,50.0,0,0,0,0,119,4,236,1281,1342,980,2153,223,1120,1,2023,2024,False,MIN,PHX
2023-24,1610612752,NYK,New York Knicks,22301190,2024-04-14,NYK vs. CHI,W,53.0,11.0,32.0,15.0,60.0,18.0,9.0,13.0,70.0,0,0,0,0,17,1944,9,946,356,1452,466,1013,2373,1,2023,2024,True,NYK,CHI
2023-24,1610612754,IND,Indiana Pacers,22301188,2024-04-14,IND vs. ATL,W,48.0,28.0,20.0,26.0,80.0,16.0,12.0,11.0,46.0,0,0,0,0,119,85,309,99,9,1141,912,698,762,1,2023,2024,True,IND,ATL
2023-24,1610612741,CHI,Chicago Bulls,22301190,2024-04-14,CHI @ NYK,L,53.0,18.0,9.0,13.0,70.0,11.0,32.0,15.0,60.0,0,0,0,0,17,847,1855,1281,61,409,2444,1338,1972,1,2023,2024,False,NYK,CHI
2023-24,1610612742,DAL,Dallas Mavericks,22301196,2024-04-14,DAL @ OKC,L,48.0,18.0,12.0,28.0,38.0,24.0,23.0,15.0,70.0,0,0,0,0,119,847,1392,57,2123,2139,2285,1338,2373,1,2023,2024,False,OKC,DAL
2023-24,1610612764,WAS,Washington Wizards,22301186,2024-04-14,WAS @ BOS,L,48.0,24.0,14.0,27.0,68.0,22.0,14.0,24.0,60.0,0,0,0,0,119,267,1062,78,89,1969,1229,2253,1972,1,2023,2024,False,BOS,WAS
2023-24,1610612747,LAL,Los Angeles Lakers,22301195,2024-04-14,LAL @ NOP,W,48.0,27.0,11.0,19.0,68.0,12.0,8.0,15.0,42.0,0,0,0,0,119,119,1550,492,89,518,321,1338,469,1,2023,2024,False,NOP,LAL
2023-24,1610612748,MIA,Miami Heat,22301189,2024-04-14,MIA vs. TOR,W,48.0,29.0,20.0,16.0,68.0,22.0,24.0,8.0,54.0,0,0,0,0,119,63,309,820,89,1969,2337,328,1509,1,2023,2024,True,MIA,TOR
2023-24,1610612740,NOP,New Orleans Pelicans,22301195,2024-04-14,NOP vs. LAL,L,48.0,12.0,8.0,15.0,42.0,27.0,11.0,19.0,68.0,0,0,0,0,119,1810,1996,946,1853,2299,751,1862,2334,1,2023,2024,True,NOP,LAL
2023-24,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14,BKN @ PHI,L,48.0,16.0,8.0,21.0,42.0,13.0,20.0,28.0,52.0,0,0,0,0,119,1148,1996,322,1853,652,2069,2384,1346,1,2023,2024,False,PHI,BKN
2023-24,1610612750,MIN,Minnesota Timberwolves,22301194,2024-04-14,MIN vs. PHX,L,48.0,15.0,21.0,7.0,50.0,35.0,21.0,13.0,48.0,0,0,0,0,119,1321,236,2134,1116,2450,2153,1013,934,1,2023,2024,True,MIN,PHX
2023-24,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14,POR @ SAC,L,48.0,19.0,24.0,6.0,44.0,24.0,19.0,19.0,48.0,0,0,0,0,119,692,96,2239,1700,2139,1968,1862,934,1,2023,2024,False,SAC,POR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301187,2024-04-14,CLE vs. CHA,L,48.0,11.0,19.0,14.0,48.0,19.0,15.0,17.0,48.0,0,0,0,0,119,1944,393,1124,1342,1615,1400,1642,934,1,2023,2024,True,CLE,CHA
2023-24,1610612738,BOS,Boston Celtics,22301186,2024-04-14,BOS vs. WAS,W,48.0,22.0,14.0,24.0,60.0,24.0,14.0,27.0,68.0,0,0,0,0,119,399,1062,165,356,2139,1229,2363,2334,1,2023,2024,True,BOS,WAS
2023-24,1610612746,LAC,LA Clippers,22301199,2024-04-14,LAC vs. HOU,L,48.0,17.0,15.0,22.0,58.0,9.0,34.0,19.0,74.0,0,0,0,0,119,1010,888,265,490,209,2456,1862,2416,1,2023,2024,True,LAC,HOU
2023-24,1610612761,TOR,Toronto Raptors,22301189,2024-04-14,TOR @ MIA,L,48.0,22.0,24.0,8.0,54.0,29.0,20.0,16.0,68.0,0,0,0,0,119,399,96,2037,799,2377,2069,1516,2334,1,2023,2024,False,MIA,TOR
2023-24,1610612755,PHI,Philadelphia 76ers,22301192,2024-04-14,PHI vs. BKN,W,48.0,13.0,20.0,28.0,52.0,16.0,8.0,21.0,42.0,0,0,0,0,119,1645,309,57,953,1141,321,2057,469,1,2023,2024,True,PHI,BKN
2023-24,1610612744,GSW,Golden State Warriors,22301198,2024-04-14,GSW vs. UTA,W,48.0,31.0,17.0,15.0,54.0,7.0,23.0,10.0,60.0,0,0,0,0,119,34,602,946,799,98,2285,565,1972,1,2023,2024,True,GSW,UTA
2023-24,1610612753,ORL,Orlando Magic,22301191,2024-04-14,ORL vs. MIL,W,48.0,24.0,10.0,25.0,54.0,11.0,7.0,2.0,32.0,0,0,0,0,119,267,1711,135,799,409,222,13,47,1,2023,2024,True,ORL,MIL
2023-24,1610612766,CHA,Charlotte Hornets,22301187,2024-04-14,CHA @ CLE,W,48.0,19.0,15.0,17.0,48.0,11.0,19.0,14.0,48.0,0,0,0,0,119,692,888,707,1342,409,1968,1181,934,1,2023,2024,False,CLE,CHA
2023-24,1610612759,SAS,San Antonio Spurs,22301197,2024-04-14,SAS vs. DET,W,48.0,21.0,10.0,26.0,64.0,13.0,22.0,9.0,46.0,0,0,0,0,119,493,1711,99,180,652,2226,425,762,1,2023,2024,True,SAS,DET
2023-24,1610612760,OKC,Oklahoma City Thunder,22301196,2024-04-14,OKC vs. DAL,W,48.0,24.0,23.0,15.0,70.0,18.0,12.0,28.0,38.0,0,0,0,0,119,267,125,946,61,1452,912,2384,229,1,2023,2024,True,OKC,DAL
2023-24,1610612743,DEN,Denver Nuggets,22301193,2024-04-14,DEN @ MEM,W,48.0,17.0,19.0,18.0,60.0,24.0,16.0,7.0,66.0,0,0,0,0,119,1010,393,600,356,2139,1574,223,2282,1,2023,2024,False,MEM,DEN
2023-24,1610612762,UTA,Utah Jazz,22301198,2024-04-14,UTA @ GSW,L,48.0,7.0,23.0,10.0,60.0,31.0,17.0,15.0,54.0,0,0,0,0,119,2319,125,1764,356,2416,1732,1338,1509,1,2023,2024,False,GSW,UTA
2023-24,1610612745,HOU,Houston Rockets,22301199,2024-04-14,HOU @ LAC,W,48.0,9.0,34.0,19.0,74.0,17.0,15.0,22.0,58.0,0,0,0,0,119,2163,4,492,26,1314,1400,2140,1826,1,2023,2024,False,LAC,HOU
2023-24,1610612737,ATL,Atlanta Hawks,22301188,2024-04-14,ATL @ IND,L,48.0,16.0,12.0,11.0,46.0,28.0,20.0,26.0,80.0,0,0,0,0,119,1148,1392,1601,1528,2343,2069,2327,2452,1,2023,2024,False,IND,ATL
2023-24,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14,MIL @ ORL,L,48.0,11.0,7.0,2.0,32.0,24.0,10.0,25.0,54.0,0,0,0,0,119,1944,2141,2426,2382,2139,607,2297,1509,1,2023,2024,False,ORL,MIL
2023-24,1610612765,DET,Detroit Pistons,22301197,2024-04-14,DET @ SAS,L,48.0,13.0,22.0,9.0,46.0,21.0,10.0,26.0,64.0,0,0,0,0,119,1645,177,1897,1528,1879,607,2327,2207,1,2023,2024,False,SAS,DET
2023-24,1610612758,SAC,Sacramento Kings,22301200,2024-04-14,SAC vs. POR,W,48.0,24.0,19.0,19.0,48.0,19.0,24.0,6.0,44.0,0,0,0,0,119,267,393,492,1342,1615,2337,147,609,1,2023,2024,True,SAC,POR
2023-24,1610612763,MEM,Memphis Grizzlies,22301193,2024-04-14,MEM vs. DEN,L,48.0,24.0,16.0,7.0,66.0,17.0,19.0,18.0,60.0,0,0,0,0,119,267,730,2134,128,1314,1968,1755,1972,1,2023,2024,True,MEM,DEN
2023-24,1610612741,CHI,Chicago Bulls,22301172,2024-04-12,CHI @ WAS,W,48.0,20.0,11.0,13.0,58.0,19.0,6.0,25.0,50.0,0,0,0,0,119,583,1550,1281,490,1615,143,2297,1120,1,2023,2024,False,WAS,CHI
2023-24,1610612745,HOU,Houston Rockets,22301183,2024-04-12,HOU @ POR,W,48.0,9.0,11.0,20.0,48.0,11.0,25.0,16.0,40.0,0,0,0,0,119,2163,1550,405,1342,409,2366,1516,339,1,2023,2024,False,POR,HOU
2023-24,1610612761,TOR,Toronto Raptors,22301176,2024-04-12,TOR @ MIA,L,48.0,8.0,12.0,10.0,48.0,17.0,8.0,7.0,54.0,0,0,0,0,119,2253,1392,1764,1342,1314,321,223,1509,1,2023,2024,False,MIA,TOR
2023-24,1610612749,MIL,Milwaukee Bucks,22301179,2024-04-12,MIL @ OKC,L,48.0,12.0,8.0,17.0,54.0,25.0,12.0,15.0,58.0,0,0,0,0,119,1810,1996,707,799,2195,912,1338,1826,1,2023,2024,False,OKC,MIL
2023-24,1610612755,PHI,Philadelphia 76ers,22301171,2024-04-12,PHI vs. ORL,W,48.0,15.0,12.0,10.0,46.0,19.0,10.0,15.0,60.0,0,0,0,0,119,1321,1392,1764,1528,1615,607,1338,1972,1,2023,2024,True,PHI,ORL
2023-24,1610612753,ORL,Orlando Magic,22301171,2024-04-12,ORL @ PHI,L,48.0,19.0,10.0,15.0,60.0,15.0,12.0,10.0,46.0,0,0,0,0,119,692,1711,946,356,980,912,565,762,1,2023,2024,False,PHI,ORL
2023-24,1610612765,DET,Detroit Pistons,22301181,2024-04-12,DET @ DAL,W,48.0,19.0,9.0,16.0,50.0,8.0,14.0,11.0,52.0,0,0,0,0,119,692,1855,820,1116,143,1229,698,1346,1,2023,2024,False,DAL,DET
2023-24,1610612750,MIN,Minnesota Timberwolves,22301178,2024-04-12,MIN vs. ATL,W,48.0,19.0,6.0,11.0,52.0,18.0,10.0,7.0,46.0,0,0,0,0,119,692,2240,1601,953,1452,607,223,762,1,2023,2024,True,MIN,ATL
2023-24,1610612744,GSW,Golden State Warriors,22301182,2024-04-12,GSW vs. NOP,L,48.0,12.0,18.0,12.0,50.0,25.0,7.0,17.0,40.0,0,0,0,0,119,1810,494,1449,1116,2195,222,1642,339,1,2023,2024,True,GSW,NOP
2023-24,1610612760,OKC,Oklahoma City Thunder,22301179,2024-04-12,OKC vs. MIL,W,48.0,25.0,12.0,15.0,58.0,12.0,8.0,17.0,54.0,0,0,0,0,119,209,1392,946,490,518,321,1642,1509,1,2023,2024,True,OKC,MIL
2023-24,1610612738,BOS,Boston Celtics,22301173,2024-04-12,BOS vs. CHA,W,48.0,32.0,18.0,17.0,60.0,2.0,10.0,9.0,26.0,0,0,0,0,119,25,494,707,356,4,607,425,11,1,2023,2024,True,BOS,CHA
2023-24,1610612766,CHA,Charlotte Hornets,22301173,2024-04-12,CHA @ BOS,L,48.0,2.0,10.0,9.0,26.0,32.0,18.0,17.0,60.0,0,0,0,0,119,2451,1711,1897,2444,2428,1860,1642,1972,1,2023,2024,False,BOS,CHA
2023-24,1610612739,CLE,Cleveland Cavaliers,22301174,2024-04-12,CLE vs. IND,W,48.0,19.0,22.0,14.0,64.0,18.0,14.0,19.0,56.0,0,0,0,0,119,692,177,1124,180,1452,1229,1862,1663,1,2023,2024,True,CLE,IND
2023-24,1610612747,LAL,Los Angeles Lakers,22301177,2024-04-12,LAL @ MEM,W,48.0,19.0,11.0,25.0,54.0,26.0,22.0,11.0,44.0,0,0,0,0,119,692,1550,135,799,2253,2226,698,609,1,2023,2024,False,MEM,LAL
2023-24,1610612743,DEN,Denver Nuggets,22301180,2024-04-12,DEN @ SAS,L,48.0,19.0,16.0,15.0,62.0,11.0,18.0,21.0,56.0,0,0,0,0,119,692,730,946,255,409,1860,2057,1663,1,2023,2024,False,SAS,DEN
2023-24,1610612752,NYK,New York Knicks,22301175,2024-04-12,NYK vs. BKN,W,48.0,14.0,13.0,17.0,40.0,9.0,14.0,6.0,52.0,0,0,0,0,119,1482,1233,707,1993,209,1229,147,1346,1,2023,2024,True,NYK,BKN
2023-24,1610612756,PHX,Phoenix Suns,22301185,2024-04-12,PHX @ SAC,W,48.0,7.0,6.0,9.0,44.0,22.0,15.0,11.0,44.0,0,0,0,0,119,2319,2240,1897,1700,1969,1400,698,609,1,2023,2024,False,SAC,PHX
2023-24,1610612754,IND,Indiana Pacers,22301174,2024-04-12,IND @ CLE,L,48.0,18.0,14.0,19.0,56.0,19.0,22.0,14.0,64.0,0,0,0,0,119,847,1062,492,636,1615,2226,1181,2207,1,2023,2024,False,CLE,IND
