close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
201950,Jrue Holiday,1610612740,NOP,G,30.0,61,61,0.462,3.92,6.92,0.566,0.571,-0.005
1628366,Lonzo Ball,1610612740,NOP,G,22.0,63,63,0.513,3.9,6.87,0.568,0.562,0.006
202324,Derrick Favors,1610612740,NOP,F,28.0,51,51,0.476,3.33,6.55,0.509,0.588,-0.079
1628404,Josh Hart,1610612740,NOP,G,25.0,65,65,0.532,3.48,6.22,0.559,0.574,-0.014
1627742,Brandon Ingram,1610612740,NOP,F,22.0,62,62,0.499,3.18,5.92,0.537,0.569,-0.033
1626143,Jahlil Okafor,1610612740,NOP,C-F,24.0,30,27,0.601,2.77,5.63,0.491,0.581,-0.09
1629627,Zion Williamson,1610612740,NOP,F,19.0,24,24,0.456,3.29,5.46,0.603,0.574,0.029
1629740,Nicolo Melli,1610612740,NOP,F,29.0,57,56,0.576,2.67,4.81,0.555,0.582,-0.028
1629026,Kenrich Williams,1610612740,NOP,G-F,25.0,38,38,0.513,2.61,4.79,0.544,0.568,-0.024
1629637,Jaxson Hayes,1610612740,NOP,C-F,20.0,63,57,0.51,2.63,4.54,0.58,0.585,-0.004
1628414,Sindarius Thornwell,1610612740,NOP,G,25.0,2,2,0.5,1.5,3.5,0.429,0.482,-0.054
200755,JJ Redick,1610612740,NOP,G,36.0,60,59,0.482,2.1,3.4,0.618,0.574,0.044
1629638,Nickeil Alexander-Walker,1610612740,NOP,G,21.0,44,39,0.537,1.8,2.95,0.608,0.549,0.058
202734,E'Twaun Moore,1610612740,NOP,G,31.0,54,50,0.539,1.57,2.94,0.535,0.56,-0.026
1628402,Frank Jackson,1610612740,NOP,G,22.0,54,45,0.444,1.33,2.2,0.605,0.549,0.056
1629597,Zylan Cheatham,1610612740,NOP,F,24.0,4,3,0.381,1.0,2.0,0.5,0.614,-0.114
1627982,Josh Gray,1610612740,NOP,G,26.0,2,1,0.222,1.0,1.0,1.0,0.642,0.359
