close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202710,Jimmy Butler III,1610612748,MIA,F,30.0,21,21,0.385,2.19,5.81,0.377,0.369,0.008
1629639,Tyler Herro,1610612748,MIA,G,20.0,21,21,0.418,2.14,5.62,0.381,0.376,0.006
203109,Jae Crowder,1610612748,MIA,F,29.0,21,21,0.377,1.9,5.38,0.354,0.363,-0.009
1628389,Bam Adebayo,1610612748,MIA,C-F,22.0,19,18,0.348,1.37,4.84,0.283,0.354,-0.071
1629130,Duncan Robinson,1610612748,MIA,F,26.0,21,21,0.386,1.62,4.33,0.374,0.36,0.014
201609,Goran Dragic,1610612748,MIA,G,34.0,17,17,0.37,1.35,3.35,0.404,0.367,0.037
2738,Andre Iguodala,1610612748,MIA,G-F,36.0,21,18,0.347,1.05,2.81,0.373,0.353,0.019
203482,Kelly Olynyk,1610612748,MIA,F-C,29.0,17,16,0.301,0.71,2.59,0.273,0.367,-0.094
1629134,Kendrick Nunn,1610612748,MIA,G,24.0,15,13,0.481,0.67,2.53,0.263,0.353,-0.09
203086,Meyers Leonard,1610612748,MIA,F-C,28.0,3,3,0.316,0.67,2.0,0.333,0.345,-0.011
1627884,Derrick Jones Jr.,1610612748,MIA,F,23.0,10,9,0.368,0.4,1.4,0.286,0.378,-0.092
203524,Solomon Hill,1610612748,MIA,F,29.0,6,6,0.5,0.33,1.33,0.25,0.353,-0.103
