SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22020,1610612755,PHI,Philadelphia 76ers,Postup,Offensive,0.966,72,0.102,1.037,0.516,0.206,0.121,0.17,0.035,0.526,0.516,11.3,11.8,4.1,8.0,3.9
22020,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.517,72,0.085,0.947,0.51,0.131,0.147,0.116,0.042,0.474,0.51,9.3,8.8,3.6,7.1,3.5
22020,1610612743,DEN,Denver Nuggets,Postup,Offensive,0.724,72,0.078,0.982,0.529,0.135,0.146,0.106,0.033,0.491,0.529,8.5,8.4,3.4,6.4,3.0
22020,1610612749,MIL,Milwaukee Bucks,Postup,Offensive,0.621,72,0.067,0.977,0.527,0.139,0.135,0.126,0.038,0.486,0.527,7.7,7.5,3.1,5.9,2.8
22020,1610612746,LAC,LA Clippers,Postup,Offensive,0.793,72,0.063,0.99,0.527,0.1,0.116,0.084,0.01,0.503,0.527,6.8,6.8,2.8,5.4,2.6
22020,1610612764,WAS,Washington Wizards,Postup,Offensive,0.862,72,0.057,1.01,0.564,0.164,0.168,0.145,0.036,0.519,0.564,6.6,6.7,2.6,4.7,2.0
22020,1610612741,CHI,Chicago Bulls,Postup,Offensive,0.897,72,0.054,1.014,0.55,0.1,0.13,0.083,0.032,0.509,0.55,6.0,6.1,2.7,4.8,2.2
22020,1610612756,PHX,Phoenix Suns,Postup,Offensive,0.552,72,0.058,0.969,0.494,0.139,0.122,0.122,0.033,0.482,0.494,6.3,6.1,2.4,4.8,2.4
22020,1610612757,POR,Portland Trail Blazers,Postup,Offensive,0.379,72,0.055,0.925,0.464,0.104,0.086,0.09,0.029,0.459,0.464,6.1,5.7,2.4,5.2,2.8
22020,1610612753,ORL,Orlando Magic,Postup,Offensive,0.207,72,0.055,0.882,0.464,0.118,0.123,0.095,0.011,0.459,0.464,6.1,5.4,2.2,4.7,2.5
22020,1610612742,DAL,Dallas Mavericks,Postup,Offensive,0.931,72,0.048,1.03,0.519,0.187,0.114,0.165,0.033,0.526,0.519,5.1,5.3,1.9,3.8,1.8
22020,1610612752,NYK,New York Knicks,Postup,Offensive,0.586,72,0.048,0.97,0.487,0.182,0.139,0.16,0.046,0.489,0.487,5.1,5.0,1.8,3.7,1.9
22020,1610612765,DET,Detroit Pistons,Postup,Offensive,0.414,72,0.048,0.927,0.454,0.202,0.12,0.194,0.026,0.484,0.454,5.3,4.9,1.7,3.7,2.0
22020,1610612740,NOP,New Orleans Pelicans,Postup,Offensive,0.759,72,0.042,0.983,0.512,0.223,0.095,0.214,0.046,0.514,0.512,4.8,4.7,1.8,3.5,1.7
22020,1610612750,MIN,Minnesota Timberwolves,Postup,Offensive,0.172,72,0.046,0.867,0.475,0.138,0.186,0.12,0.019,0.441,0.475,5.2,4.5,1.7,3.6,1.9
22020,1610612737,ATL,Atlanta Hawks,Postup,Offensive,0.276,72,0.046,0.89,0.465,0.113,0.113,0.096,0.017,0.455,0.465,5.0,4.5,1.8,4.0,2.1
22020,1610612738,BOS,Boston Celtics,Postup,Offensive,0.483,72,0.042,0.935,0.483,0.14,0.116,0.116,0.039,0.473,0.483,4.7,4.4,1.8,3.7,1.9
22020,1610612763,MEM,Memphis Grizzlies,Postup,Offensive,0.69,72,0.039,0.981,0.549,0.139,0.174,0.123,0.019,0.495,0.549,4.4,4.3,1.7,3.1,1.4
22020,1610612739,CLE,Cleveland Cavaliers,Postup,Offensive,0.069,72,0.047,0.805,0.417,0.165,0.141,0.13,0.022,0.428,0.417,5.1,4.1,1.5,3.7,2.1
22020,1610612758,SAC,Sacramento Kings,Postup,Offensive,0.448,72,0.037,0.929,0.5,0.125,0.152,0.105,0.014,0.476,0.5,4.1,3.8,1.5,3.0,1.5
22020,1610612759,SAS,San Antonio Spurs,Postup,Offensive,0.828,72,0.034,0.996,0.49,0.225,0.114,0.203,0.048,0.502,0.49,3.8,3.8,1.3,2.7,1.4
22020,1610612754,IND,Indiana Pacers,Postup,Offensive,0.138,72,0.039,0.842,0.463,0.13,0.165,0.098,0.013,0.443,0.463,4.4,3.7,1.5,3.2,1.7
22020,1610612748,MIA,Miami Heat,Postup,Offensive,0.655,72,0.034,0.981,0.495,0.172,0.123,0.146,0.038,0.494,0.495,3.6,3.6,1.3,2.7,1.4
22020,1610612745,HOU,Houston Rockets,Postup,Offensive,0.345,72,0.031,0.913,0.512,0.179,0.19,0.151,0.036,0.472,0.512,3.5,3.2,1.2,2.3,1.1
22020,1610612744,GSW,Golden State Warriors,Postup,Offensive,0.103,72,0.032,0.826,0.452,0.135,0.158,0.124,0.054,0.413,0.452,3.6,3.0,1.2,2.7,1.5
22020,1610612751,BKN,Brooklyn Nets,Postup,Offensive,1.0,72,0.024,1.057,0.513,0.16,0.082,0.155,0.041,0.521,0.513,2.7,2.8,1.1,2.1,1.0
22020,1610612760,OKC,Oklahoma City Thunder,Postup,Offensive,0.31,72,0.024,0.909,0.5,0.116,0.146,0.096,0.051,0.455,0.5,2.8,2.5,1.1,2.2,1.1
22020,1610612761,TOR,Toronto Raptors,Postup,Offensive,0.0,72,0.028,0.762,0.402,0.099,0.152,0.09,0.009,0.386,0.402,3.1,2.4,0.9,2.3,1.4
22020,1610612766,CHA,Charlotte Hornets,Postup,Offensive,0.034,72,0.024,0.773,0.441,0.108,0.211,0.052,0.021,0.392,0.441,2.7,2.1,0.8,1.9,1.1
22020,1610612762,UTA,Utah Jazz,Postup,Offensive,0.241,72,0.019,0.887,0.45,0.153,0.14,0.127,0.02,0.447,0.45,2.1,1.8,0.7,1.5,0.8
