group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,201166,Aaron Brooks,,1610612741,CHI,31.0,12,6,6,0.5,36.70333333333333,4,0,0,10,15,14,13,26,0,0,7,3,32.5,257,235,174,188,221,114,237,175,110,237,239,278,202,200,1,258,192,195
,1626171,Bobby Portis,,1610612741,CHI,21.0,6,2,4,0.333,12.843333333333334,0,0,0,2,0,6,6,18,0,0,1,0,3.2,312,326,127,330,305,234,237,175,234,1,147,193,168,200,1,63,326,353
,1626245,Cristiano Felicio,,1610612741,CHI,23.0,1,1,0,1.0,0.92,0,0,0,0,0,0,2,2,0,0,1,0,0.0,404,362,1,1,407,234,237,175,303,1,1,110,37,200,1,63,326,400
,201565,Derrick Rose,,1610612741,CHI,27.0,33,17,16,0.515,148.89166666666668,9,4,0,36,31,59,43,154,1,7,8,10,116.7,81,88,324,184,34,43,118,175,23,350,429,434,429,126,416,272,98,56
,203926,Doug McDermott,,1610612741,CHI,24.0,27,13,14,0.481,51.52333333333333,0,2,0,4,14,28,13,34,0,1,3,2,15.2,131,129,298,234,187,234,170,175,183,230,331,278,228,200,232,158,224,271
,202734,E'Twaun Moore,,1610612741,CHI,27.0,22,16,6,0.727,81.44166666666666,6,5,2,8,24,32,17,68,1,2,10,2,49.5,182,99,174,51,134,81,104,114,132,302,352,322,316,126,314,311,224,151
,202710,Jimmy Butler III,,1610612741,CHI,26.0,38,21,17,0.553,191.54,16,9,4,40,52,76,46,178,8,3,23,34,218.7,38,33,341,147,7,13,51,75,14,414,435,435,435,9,367,423,15,8
,201149,Joakim Noah,,1610612741,CHI,31.0,13,8,5,0.615,22.53833333333333,0,2,0,2,8,4,5,20,1,0,6,0,19.6,250,195,153,96,273,234,170,175,234,177,116,178,180,126,1,231,326,248
,203200,Justin Holiday,,1610612741,CHI,27.0,11,7,4,0.636,23.055,0,0,0,0,11,14,13,34,1,0,0,1,10.3,269,215,127,88,270,234,237,175,303,205,239,278,228,126,1,1,268,295
,2399,Mike Dunleavy,,1610612741,CHI,35.0,11,9,2,0.818,16.05,3,0,1,0,2,2,4,10,0,0,2,3,10.4,269,182,75,41,292,148,237,159,303,75,72,161,118,200,1,130,192,291
,202703,Nikola Mirotic,,1610612741,CHI,25.0,29,15,14,0.517,80.01,0,0,0,4,28,28,25,80,0,0,8,14,53.0,117,109,298,183,136,234,237,175,183,326,331,370,341,200,1,272,62,140
,2200,Pau Gasol,,1610612741,CHI,35.0,42,24,18,0.571,183.73833333333332,7,12,0,20,46,78,47,166,20,4,21,28,211.1,16,14,361,127,12,70,28,175,61,404,436,436,431,1,386,415,24,12
,203915,Spencer Dinwiddie,,1610612741,CHI,23.0,1,1,0,1.0,7.083333333333333,0,0,0,2,0,2,0,8,0,1,0,3,8.7,404,362,1,1,354,234,237,175,234,1,72,1,100,200,232,1,192,307
,201959,Taj Gibson,,1610612741,CHI,31.0,34,19,15,0.559,109.03666666666666,0,6,0,4,26,54,19,100,7,1,13,13,70.0,76,64,313,140,93,234,81,175,183,311,420,332,385,16,232,353,71,121
,203503,Tony Snell,,1610612741,CHI,24.0,16,7,9,0.438,74.41,0,0,1,0,13,30,2,84,0,1,5,2,14.9,222,215,223,263,144,234,237,159,303,224,339,110,349,200,232,212,224,276
