season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,1629029,Luka Dončić,Luka,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,44.9,17.0,30.0,0.567,5.0,11.0,0.455,7.0,11.0,0.636,0.0,7.0,7.0,14.0,6.0,0.0,0.0,0.0,3.0,8.0,46.0,-9.0,69.4,1,0,72.0,1,933,1,933,31,2,9,473,40,39,458,83,36,646,853,172,300,8,11,757,521,546,326,43,9,1494,15,1,11,5,1,44:52,2020,2021
2020-21,1626246,Boban Marjanović,Boban,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,31.4,7.0,11.0,0.636,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,10.0,3.0,1.0,0.0,1.0,1.0,4.0,3.0,14.0,-1.0,32.5,1,0,29.0,1,933,1,933,582,288,471,315,957,1340,957,839,811,839,14,454,137,358,491,757,152,147,120,348,498,978,401,1,11,453,1,31:23,2020,2021
2020-21,1628467,Maxi Kleber,Maxi,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,9.3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-12.0,3.0,0,0,2.0,1,933,1,933,1430,1470,1378,1470,957,888,957,839,897,839,853,1474,1540,1145,963,264,521,546,997,752,1524,1606,1551,193,11,1578,1,9:18,2020,2021
2020-21,1626196,Josh Richardson,Josh,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,6.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-2.0,0,0,0.0,1,933,1,933,1538,1470,1522,1470,957,1109,957,839,897,839,853,1474,1540,1145,256,757,521,546,1392,1193,1524,1428,1864,193,11,1725,1,6:04,2020,2021
2020-21,204001,Kristaps Porziņģis,Kristaps,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,42.9,6.0,12.0,0.5,0.0,5.0,0.0,4.0,4.0,1.0,1.0,10.0,11.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,16.0,-8.0,36.7,1,0,32.0,1,933,1,933,53,370,408,565,957,404,957,202,274,1,434,55,94,758,963,84,521,546,326,348,418,1428,295,1,11,371,1,42:51,2020,2021
2020-21,1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,39.4,7.0,13.0,0.538,4.0,7.0,0.571,0.0,1.0,0.0,6.0,4.0,10.0,2.0,4.0,0.0,0.0,1.0,5.0,1.0,18.0,1.0,29.0,1,0,34.0,1,933,1,933,191,288,364,526,74,196,218,839,811,839,14,454,137,520,64,757,521,147,26,752,344,762,491,1,11,329,1,39:23,2020,2021
2020-21,203504,Trey Burke,Trey,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,7.8,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-10.0,0.0,0,0,0.0,1,933,1,933,1470,1470,1249,1470,957,1109,957,839,897,839,853,1474,1540,1145,963,757,521,546,997,752,1524,1533,1720,193,11,1725,1,7:45,2020,2021
2020-21,1628973,Jalen Brunson,Jalen,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,10.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-11.0,8.3,0,0,7.0,1,933,1,933,1396,1202,1249,1124,957,1340,957,839,897,839,212,883,637,758,963,757,521,546,1392,752,1344,1570,1276,193,11,1307,1,10:27,2020,2021
2020-21,203939,Dwight Powell,Dwight,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,5.4,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-2.0,6.4,0,0,6.0,1,933,1,933,1567,949,1378,1,957,1340,957,839,897,839,434,1157,1054,1145,963,757,521,546,997,1193,1167,1049,1363,193,11,1353,1,5:22,2020,2021
2020-21,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06T00:00:00,DAL @ LAC,L,42.6,5.0,14.0,0.357,1.0,9.0,0.111,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,11.0,-15.0,18.1,0,0,18.0,1,933,1,933,60,474,320,1109,569,80,951,839,897,839,853,648,832,758,491,264,521,546,326,348,649,1700,858,193,11,821,1,42:35,2020,2021
