close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
201188,Marc Gasol,1610612763,MEM,C,31.0,52,52,0.892,254,559,0.454,0.505,-0.05
2216,Zach Randolph,1610612763,MEM,F,34.0,68,68,0.811,300,558,0.538,0.503,0.035
2440,Matt Barnes,1610612763,MEM,F,36.0,76,76,0.568,227,429,0.529,0.489,0.041
201144,Mike Conley,1610612763,MEM,G,28.0,56,56,0.565,179,334,0.536,0.478,0.057
203210,JaMychal Green,1610612763,MEM,F,26.0,78,75,0.69,153,319,0.48,0.496,-0.017
203798,PJ Hairston,1610612763,MEM,F-G,23.0,64,63,0.628,120,255,0.471,0.489,-0.018
2754,Tony Allen,1610612763,MEM,G-F,34.0,64,64,0.564,131,248,0.528,0.49,0.038
202362,Lance Stephenson,1610612763,MEM,F-G,25.0,67,64,0.524,102,184,0.554,0.474,0.08
1713,Vince Carter,1610612763,MEM,G-F,39.0,59,56,0.512,90,172,0.523,0.482,0.041
200797,Ryan Hollins,1610612763,MEM,C,31.0,34,33,0.872,85,170,0.5,0.501,-0.001
2757,Beno Udrih,1610612763,MEM,G,33.0,44,40,0.597,75,154,0.487,0.467,0.02
2365,Chris Andersen,1610612763,MEM,F-C,37.0,26,26,0.895,73,137,0.533,0.497,0.036
1626185,Jarell Martin,1610612763,MEM,F,22.0,26,25,0.736,51,103,0.495,0.502,-0.007
201148,Brandan Wright,1610612763,MEM,F,28.0,12,12,0.915,33,75,0.44,0.486,-0.046
200770,Jordan Farmar,1610612763,MEM,G,29.0,12,12,0.579,29,55,0.527,0.486,0.041
204098,Xavier Munford,1610612763,MEM,G,24.0,14,12,0.514,19,37,0.514,0.481,0.033
1627293,Alex Stepheson,1610612763,MEM,F,28.0,7,6,0.773,15,34,0.441,0.526,-0.085
203955,Bryce Cotton,1610612763,MEM,G,23.0,3,3,0.75,8,12,0.667,0.462,0.205
203893,Russ Smith,1610612763,MEM,G,25.0,8,5,0.417,7,10,0.7,0.506,0.194
203950,Jarnell Stokes,1610612763,MEM,F-C,22.0,5,5,1.0,3,8,0.375,0.473,-0.098
203919,Jordan Adams,1610612763,MEM,G,21.0,2,2,0.8,3,4,0.75,0.482,0.268
