group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,1627846,Abdel Nader,Abdel,1610612756,PHX,27.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,97,54,111,1,125,73,91,73,36,66,36,46,47,46,40,73,81,39,27,22,20,21,76,63,85,114,106,44,5,106
Players,1629661,Cameron Johnson,Cameron,1610612756,PHX,25.0,4,2,2,0.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-2.5,0.0,0,0,0.0,36,35,36,52,72,73,91,73,36,66,36,46,47,46,40,73,81,39,27,22,20,21,24,63,85,107,106,44,5,106
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,26.0,4,3,1,0.75,2.1,0.5,1.5,0.333,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.3,2.1,0,0,1.8,36,19,65,27,73,31,26,54,36,27,36,46,47,46,40,73,81,14,27,22,20,6,76,63,50,55,54,44,5,66
Players,101108,Chris Paul,Chris,1610612756,PHX,36.0,5,2,3,0.4,2.5,0.4,1.2,0.333,0.0,0.0,0.0,1.2,1.4,0.857,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.4,1.0,2.0,-3.0,1.6,1,0,2.0,30,35,20,73,62,46,37,54,36,66,36,6,10,27,40,73,81,39,11,22,20,11,40,7,22,114,69,23,5,52
Players,203967,Dario Šarić,Dario,1610612756,PHX,27.0,1,1,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.2,0,0,1.0,97,54,111,1,121,73,91,73,36,66,36,46,47,46,40,8,13,39,27,22,20,21,10,63,85,14,78,44,5,78
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,22.0,8,4,4,0.5,2.6,0.3,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.8,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.5,-2.6,1.8,4,0,1.5,11,11,11,52,59,59,63,48,36,66,36,46,47,46,34,28,35,39,27,22,13,6,73,63,74,108,67,5,5,69
Players,1626164,Devin Booker,Devin,1610612756,PHX,24.0,8,4,4,0.5,2.6,0.4,1.3,0.3,0.0,0.1,0.0,0.6,0.6,1.0,0.1,0.4,0.5,0.1,0.8,0.0,0.1,0.0,0.8,0.4,1.4,-2.3,1.8,2,1,2.3,11,11,11,52,60,48,35,62,36,62,36,24,29,1,34,48,43,37,4,22,13,21,17,34,45,102,66,15,1,47
Players,203109,Jae Crowder,Jae,1610612756,PHX,30.0,8,4,4,0.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.5,0.5,0.3,0.0,0.0,0.1,0.0,0.3,0.1,0.4,-2.4,1.7,1,0,1.4,11,11,11,52,57,73,91,73,36,66,36,34,37,1,40,31,43,27,27,22,13,21,54,56,81,106,68,23,5,71
Players,1628969,Mikal Bridges,Mikal,1610612756,PHX,24.0,8,4,4,0.5,1.9,0.3,0.4,0.667,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.6,-1.0,1.5,0,0,1.4,11,11,11,52,75,59,74,22,34,51,12,46,47,46,40,48,65,39,27,22,13,21,24,63,69,74,73,44,5,71
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,30.0,3,3,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-2.0,0.0,0,0,0.0,53,19,111,1,119,73,91,73,36,66,36,46,47,46,40,73,81,39,27,22,20,21,43,63,85,90,106,44,5,106
