close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203500,Steven Adams,1610612760,OKC,C,24.0,75,75,0.42,2.76,7.28,0.379,0.38,-0.001
201147,Corey Brewer,1610612760,OKC,G-F,32.0,18,18,0.598,2.72,6.44,0.422,0.376,0.047
202331,Paul George,1610612760,OKC,F,28.0,78,78,0.481,2.44,6.26,0.389,0.38,0.009
2546,Carmelo Anthony,1610612760,OKC,F,34.0,76,76,0.519,2.08,6.25,0.333,0.372,-0.039
201566,Russell Westbrook,1610612760,OKC,G,29.0,78,76,0.481,1.88,4.9,0.385,0.377,0.008
203460,Andre Roberson,1610612760,OKC,G,26.0,37,37,0.472,1.65,4.78,0.345,0.375,-0.031
203924,Jerami Grant,1610612760,OKC,F,24.0,80,75,0.407,1.21,3.25,0.373,0.373,0.0
203518,Alex Abrines,1610612760,OKC,G,24.0,65,57,0.499,1.28,2.91,0.439,0.374,0.065
201147,Corey Brewer,1610612760,OKC,F,32.0,52,47,0.573,1.19,2.88,0.413,0.37,0.044
203962,Josh Huestis,1610612760,OKC,G,26.0,59,54,0.442,0.85,2.8,0.303,0.382,-0.079
202335,Patrick Patterson,1610612760,OKC,F,29.0,79,77,0.428,1.11,2.68,0.415,0.37,0.045
101109,Raymond Felton,1610612760,OKC,G,34.0,80,71,0.439,0.96,2.46,0.391,0.365,0.026
1628390,Terrance Ferguson,1610612760,OKC,G,20.0,53,46,0.489,0.94,2.45,0.385,0.372,0.013
1626177,Dakari Johnson,1610612760,OKC,C,22.0,23,17,0.432,0.26,1.52,0.171,0.35,-0.179
1627772,Daniel Hamilton,1610612760,OKC,G-F,22.0,6,4,0.778,0.5,1.17,0.429,0.347,0.081
2555,Nick Collison,1610612760,OKC,F-C,37.0,11,6,0.323,0.36,0.91,0.4,0.376,0.024
202713,Kyle Singler,1610612760,OKC,F,30.0,7,4,0.364,0.14,0.57,0.25,0.372,-0.122
1628408,PJ Dozier,1610612760,OKC,G,21.0,2,1,0.333,0.0,0.5,0.0,0.379,-0.379
