season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
42020,1626246,Boban Marjanović,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,4,0.184,1.333,0.75,0.111,0.111,0.111,0.111,0.667,0.75,9,12,6,8,2,DAL
42020,204001,Kristaps Porziņģis,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,7,0.06,1.6,0.6,0.2,0.0,0.2,0.2,0.6,0.7,5,8,3,5,2,DAL
42020,1627827,Dorian Finney-Smith,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,7,0.101,0.75,0.333,0.0,0.25,0.0,0.0,0.25,0.5,8,6,2,6,4,DAL
42020,1628973,Jalen Brunson,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,7,0.038,2.5,1.0,0.0,0.0,0.0,0.0,1.0,1.25,2,5,2,2,0,DAL
42020,1628467,Maxi Kleber,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,7,0.086,1.667,0.667,0.0,0.0,0.0,0.0,0.667,0.833,3,5,2,3,1,DAL
42020,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,7,0.25,1.333,1.0,0.333,0.333,0.333,0.0,0.667,1.0,3,4,1,1,0,DAL
42020,1626161,Willie Cauley-Stein,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,6,0.231,1.333,0.667,0.0,0.0,0.0,0.0,0.667,0.667,3,4,2,3,1,DAL
42020,203501,Tim Hardaway Jr.,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,7,0.053,0.667,0.2,0.167,0.0,0.167,0.0,0.333,0.2,6,4,1,5,4,DAL
42020,1629740,Nicolo Melli,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,DAL
42020,1626196,Josh Richardson,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,7,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,DAL
42020,203504,Trey Burke,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.0,2,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,DAL
