close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201144,Mike Conley,1610612763,MEM,G,29.0,6,6,0.675,15,52,0.288,0.412,-0.124
2216,Zach Randolph,1610612763,MEM,F,35.0,6,6,0.442,14,38,0.368,0.4,-0.031
1713,Vince Carter,1610612763,MEM,G-F,40.0,6,6,0.554,16,31,0.516,0.401,0.115
201188,Marc Gasol,1610612763,MEM,C,32.0,6,6,0.338,12,24,0.5,0.42,0.08
203516,James Ennis III,1610612763,MEM,F,26.0,6,6,0.426,9,20,0.45,0.424,0.026
1626150,Andrew Harrison,1610612763,MEM,G,22.0,6,6,0.571,4,16,0.25,0.403,-0.153
1627782,Wayne Selden,1610612763,MEM,G,22.0,6,6,0.552,9,16,0.563,0.39,0.172
203210,JaMychal Green,1610612763,MEM,F,27.0,6,5,0.429,5,15,0.333,0.412,-0.078
203584,Troy Daniels,1610612763,MEM,G,25.0,5,5,0.588,5,10,0.5,0.401,0.099
201148,Brandan Wright,1610612763,MEM,F,29.0,2,2,0.75,2,6,0.333,0.424,-0.09
1627738,Deyonta Davis,1610612763,MEM,F,20.0,3,2,0.5,1,2,0.5,0.36,0.14
1626185,Jarell Martin,1610612763,MEM,F,23.0,3,1,0.2,0,1,0.0,0.397,-0.397
