close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201188,Marc Gasol,1610612763,MEM,C,32.0,6,6,0.408,17,29,0.586,0.638,-0.052
2216,Zach Randolph,1610612763,MEM,F,35.0,6,6,0.279,14,24,0.583,0.631,-0.048
1713,Vince Carter,1610612763,MEM,G-F,40.0,6,4,0.268,14,15,0.933,0.622,0.311
201144,Mike Conley,1610612763,MEM,G,29.0,6,4,0.156,6,12,0.5,0.597,-0.097
203516,James Ennis III,1610612763,MEM,F,26.0,6,4,0.255,7,12,0.583,0.604,-0.021
203210,JaMychal Green,1610612763,MEM,F,27.0,6,4,0.257,8,9,0.889,0.648,0.241
1627782,Wayne Selden,1610612763,MEM,G,22.0,6,3,0.172,2,5,0.4,0.624,-0.224
1626150,Andrew Harrison,1610612763,MEM,G,22.0,6,3,0.179,3,5,0.6,0.593,0.007
203584,Troy Daniels,1610612763,MEM,G,25.0,5,3,0.176,2,3,0.667,0.652,0.014
201148,Brandan Wright,1610612763,MEM,F,29.0,2,1,0.25,0,2,0.0,0.634,-0.634
1626185,Jarell Martin,1610612763,MEM,F,23.0,3,2,0.4,2,2,1.0,0.552,0.448
1627738,Deyonta Davis,1610612763,MEM,F,20.0,3,1,0.25,1,1,1.0,0.552,0.448
