close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1628418,Thomas Bryant,1610612764,WAS,C-F,23.0,10,10,1.0,7.1,15.9,0.447,0.489,-0.043
203078,Bradley Beal,1610612764,WAS,G,28.0,59,59,1.0,6.07,12.68,0.479,0.465,0.014
201577,Robin Lopez,1610612764,WAS,C,33.0,70,70,1.0,5.97,12.44,0.48,0.491,-0.011
1629060,Rui Hachimura,1610612764,WAS,F,23.0,56,56,1.0,5.63,12.3,0.457,0.474,-0.017
201566,Russell Westbrook,1610612764,WAS,G,32.0,64,64,1.0,5.22,11.28,0.463,0.465,-0.003
1630166,Deni Avdija,1610612764,WAS,F,20.0,53,53,1.0,5.17,10.72,0.482,0.47,0.013
202722,Dāvis Bertāns,1610612764,WAS,F,28.0,56,56,1.0,4.38,9.82,0.445,0.457,-0.011
203458,Alex Len,1610612764,WAS,C,28.0,63,63,1.0,4.3,9.06,0.475,0.499,-0.024
203526,Raul Neto,1610612764,WAS,G,29.0,63,63,1.0,4.37,8.97,0.487,0.456,0.031
1629655,Daniel Gafford,1610612764,WAS,F-C,22.0,52,52,1.0,4.4,8.96,0.491,0.488,0.003
202397,Ish Smith,1610612764,WAS,G,32.0,42,42,1.0,3.74,7.98,0.469,0.458,0.011
1629010,Jerome Robinson,1610612764,WAS,G,24.0,16,16,1.0,3.69,7.44,0.496,0.457,0.039
1628990,Chandler Hutchison,1610612764,WAS,F-G,25.0,25,25,1.0,2.88,6.16,0.468,0.455,0.012
1629726,Garrison Mathews,1610612764,WAS,G,24.0,61,61,1.0,3.2,6.11,0.523,0.455,0.067
1628394,Anžejs Pasečņiks,1610612764,WAS,C-F,25.0,1,1,1.0,4.0,6.0,0.667,0.469,0.197
1629067,Isaac Bonga,1610612764,WAS,G,21.0,38,38,1.0,2.08,4.79,0.434,0.46,-0.026
1630264,Anthony Gill,1610612764,WAS,F,28.0,19,19,1.0,1.63,4.32,0.378,0.435,-0.057
1630216,Cassius Winston,1610612764,WAS,G,23.0,11,11,1.0,1.45,3.0,0.485,0.434,0.05
