close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203994,Jusuf Nurkić,1610612757,POR,C,25.0,5,5,1.0,9.4,18.6,0.505,0.531,-0.025
203468,CJ McCollum,1610612757,POR,G,28.0,5,5,1.0,6.8,12.8,0.531,0.443,0.088
203081,Damian Lillard,1610612757,POR,G,29.0,4,4,1.0,5.0,12.5,0.4,0.471,-0.071
1629018,Gary Trent Jr.,1610612757,POR,G-F,21.0,5,5,1.0,5.0,10.6,0.472,0.49,-0.019
2546,Carmelo Anthony,1610612757,POR,F,36.0,5,5,1.0,4.6,10.4,0.442,0.487,-0.045
202355,Hassan Whiteside,1610612757,POR,C,31.0,5,5,1.0,5.8,9.8,0.592,0.544,0.048
1629117,Wenyen Gabriel,1610612757,POR,F,23.0,4,4,1.0,3.25,9.0,0.361,0.515,-0.154
1626209,Mario Hezonja,1610612757,POR,F-G,25.0,4,4,1.0,3.75,8.0,0.469,0.455,0.014
1629014,Anfernee Simons,1610612757,POR,G,21.0,4,4,1.0,3.5,6.75,0.519,0.463,0.055
1629658,Jaylen Hoard,1610612757,POR,F,21.0,3,3,1.0,2.0,5.33,0.375,0.46,-0.085
1629121,Jaylen Adams,1610612757,POR,G,24.0,2,2,1.0,2.0,2.5,0.8,0.347,0.453
