group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,203463,Ben McLemore,,1610612758,SAC,23.0,17,8,9,0.471,1.5,0.0,0.0,0.0,0.2,0.5,0.4,0.3,0.5,0.0,0.0,0.2,0.2,0.6,216,195,223,241,338,234,237,175,226,126,103,148,399,200,1,109,225,360
,2406,Caron Butler,,1610612758,SAC,36.0,2,1,1,0.5,1.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,374,362,31,188,370,234,237,175,303,423,1,1,343,200,1,1,326,400
,201954,Darren Collison,,1610612758,SAC,28.0,33,12,21,0.364,3.5,0.5,0.1,0.4,0.2,1.5,1.1,0.8,2.4,0.0,0.0,0.5,0.4,2.7,81,144,402,318,109,25,181,19,249,406,336,366,152,200,247,321,108,124
,202326,DeMarcus Cousins,,1610612758,SAC,25.0,36,15,21,0.417,3.2,0.3,0.4,0.2,1.2,1.3,0.9,0.8,2.3,0.1,0.2,0.5,1.2,4.1,59,109,402,283,145,87,33,76,19,360,269,348,167,59,389,374,6,46
,202341,James Anderson,,1610612758,SAC,27.0,10,3,7,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.2,0.9,1.2,0.0,0.0,0.2,0.1,0.3,277,293,188,363,382,234,237,175,303,92,73,392,328,200,1,125,290,386
,201585,Kosta Koufos,,1610612758,SAC,27.0,17,6,11,0.353,1.5,0.0,0.4,0.0,0.5,0.6,0.5,0.2,0.8,0.1,0.0,0.5,0.1,1.6,216,235,251,324,341,234,51,175,134,172,114,133,369,74,1,376,278,240
,201158,Marco Belinelli,,1610612758,SAC,30.0,29,12,17,0.414,2.4,0.1,0.3,0.0,0.1,1.1,0.6,0.7,2.2,0.0,0.0,0.2,0.1,1.5,117,144,341,284,246,213,55,175,269,337,145,338,180,200,1,139,289,268
,201956,Omri Casspi,,1610612758,SAC,28.0,23,9,14,0.391,2.4,0.1,0.0,0.2,0.2,0.9,0.8,0.3,1.4,0.0,0.0,0.3,0.1,1.2,173,182,298,300,253,194,237,72,251,268,222,167,304,165,275,182,298,290
,203112,Quincy Acy,,1610612758,SAC,25.0,10,5,5,0.5,2.2,0.2,0.2,0.0,0.2,0.6,1.3,0.4,1.6,0.3,0.0,0.1,0.3,2.3,277,252,153,188,279,122,123,175,243,176,376,185,277,17,1,70,154,158
,200765,Rajon Rondo,,1610612758,SAC,30.0,38,15,23,0.395,3.1,0.1,0.1,0.1,0.6,1.3,1.1,0.7,2.1,0.1,0.0,0.7,0.2,3.4,38,109,418,299,171,225,226,164,90,364,325,332,196,148,1,411,203,78
,200752,Rudy Gay,,1610612758,SAC,29.0,37,16,21,0.432,3.6,0.1,0.1,0.2,0.5,1.5,1.1,0.9,2.6,0.0,0.0,0.3,0.5,3.1,51,99,402,267,95,182,187,57,111,392,339,398,129,200,239,209,81,95
,203552,Seth Curry,,1610612758,SAC,25.0,7,3,4,0.429,3.8,0.3,0.4,0.0,0.3,0.3,0.9,0.9,3.4,0.0,0.0,0.3,0.0,2.2,301,293,127,269,63,72,31,175,205,90,251,380,30,200,1,196,326,176
,1626161,Willie Cauley-Stein,,1610612758,SAC,22.0,15,9,6,0.6,1.9,0.0,0.0,0.0,0.3,0.7,0.7,0.6,0.7,0.1,0.0,0.5,0.1,1.3,233,182,174,103,296,234,237,175,216,221,202,279,381,66,1,328,262,287
