season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42020,1610612759,SAS,San Antonio Spurs,Cut,Defensive,0.0,1,0.027,1.0,0.5,0.333,0.0,0.333,0.0,0.667,0.5,3.0,3.0,1.0,2.0,1.0
42020,1610612752,NYK,New York Knicks,Cut,Defensive,0.6,5,0.043,1.273,0.706,0.091,0.136,0.091,0.0,0.636,0.706,4.4,5.6,2.4,3.4,1.0
42020,1610612764,WAS,Washington Wizards,Cut,Defensive,0.667,5,0.055,1.258,0.64,0.129,0.032,0.161,0.0,0.645,0.64,6.2,7.8,3.2,5.0,2.0
42020,1610612744,GSW,Golden State Warriors,Cut,Defensive,1.0,2,0.068,1.125,0.53,0.125,0.0,0.125,0.06,0.563,0.53,8.0,9.0,4.0,8.0,4.0
42020,1610612754,IND,Indiana Pacers,Cut,Defensive,0.375,2,0.076,1.333,0.65,0.167,0.06,0.167,0.17,0.611,0.65,9.0,12.0,6.0,8.0,3.0
42020,1610612763,MEM,Memphis Grizzlies,Cut,Defensive,0.333,5,0.06,1.364,0.8,0.121,0.152,0.121,0.03,0.697,0.8,6.6,9.0,4.0,5.0,1.0
42020,1610612748,MIA,Miami Heat,Cut,Defensive,0.067,4,0.069,1.455,0.75,0.121,0.03,0.121,0.0,0.758,0.75,8.3,12.0,5.3,7.0,2.0
42020,1610612738,BOS,Boston Celtics,Cut,Defensive,0.4,5,0.071,1.342,0.657,0.105,0.026,0.105,0.05,0.658,0.657,7.6,10.2,4.6,7.0,2.0
42020,1610612766,CHA,Charlotte Hornets,Cut,Defensive,0.556,1,0.189,1.292,0.61,0.25,0.04,0.25,0.04,0.667,0.61,24.0,31.0,11.0,18.0,7.0
42020,1610612747,LAL,Los Angeles Lakers,Cut,Defensive,0.733,6,0.07,1.256,0.657,0.163,0.093,0.163,0.07,0.628,0.657,7.2,9.0,3.8,5.8,2.0
42020,1610612742,DAL,Dallas Mavericks,Cut,Defensive,0.467,7,0.061,1.326,0.758,0.093,0.14,0.07,0.0,0.674,0.758,6.1,8.1,3.6,4.7,1.0
42020,1610612757,POR,Portland Trail Blazers,Cut,Defensive,0.933,6,0.073,1.184,0.614,0.082,0.041,0.082,0.02,0.592,0.614,8.2,9.7,4.5,7.3,3.0
42020,1610612762,UTA,Utah Jazz,Cut,Defensive,0.0,11,0.033,1.513,0.703,0.128,0.0,0.128,0.08,0.718,0.703,3.5,5.4,2.4,3.4,1.0
42020,1610612743,DEN,Denver Nuggets,Cut,Defensive,0.8,10,0.067,1.222,0.619,0.097,0.056,0.097,0.03,0.611,0.619,7.2,8.8,3.9,6.3,2.0
42020,1610612751,BKN,Brooklyn Nets,Cut,Defensive,0.533,12,0.057,1.276,0.712,0.132,0.105,0.118,0.01,0.658,0.712,6.3,8.1,3.5,4.9,1.0
42020,1610612755,PHI,Philadelphia 76ers,Cut,Defensive,1.0,12,0.064,1.151,0.595,0.128,0.023,0.105,0.01,0.605,0.595,7.2,8.3,3.7,6.2,3.0
42020,1610612746,LAC,LA Clippers,Cut,Defensive,0.267,19,0.052,1.375,0.698,0.154,0.048,0.144,0.03,0.692,0.698,5.5,7.5,3.2,4.5,1.0
42020,1610612737,ATL,Atlanta Hawks,Cut,Defensive,0.2,18,0.057,1.398,0.705,0.159,0.044,0.15,0.04,0.699,0.705,6.3,8.8,3.7,5.3,2.0
42020,1610612749,MIL,Milwaukee Bucks,Cut,Defensive,0.867,23,0.063,1.206,0.615,0.11,0.039,0.116,0.03,0.606,0.615,6.7,8.1,3.6,5.9,2.0
42020,1610612756,PHX,Phoenix Suns,Cut,Defensive,0.133,22,0.058,1.445,0.757,0.182,0.044,0.182,0.04,0.737,0.757,6.2,9.0,3.8,5.0,1.0
