close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203468,CJ McCollum,1610612757,POR,G,24.0,11,11,0.312,1.82,5.36,0.339,0.432,-0.093
202329,Al-Farouq Aminu,1610612757,POR,F,25.0,11,10,0.325,1.55,4.55,0.34,0.385,-0.045
203459,Allen Crabbe,1610612757,POR,G,24.0,11,11,0.402,1.0,3.36,0.297,0.38,-0.082
203090,Maurice Harkless,1610612757,POR,F,23.0,11,11,0.351,1.27,3.09,0.412,0.378,0.034
203081,Damian Lillard,1610612757,POR,G,25.0,11,11,0.238,1.09,2.82,0.387,0.381,0.006
202334,Ed Davis,1610612757,POR,F-C,27.0,11,10,0.23,1.0,1.82,0.55,0.379,0.171
203486,Mason Plumlee,1610612757,POR,C-F,26.0,11,7,0.134,0.73,1.55,0.471,0.382,0.089
201945,Gerald Henderson,1610612757,POR,G,28.0,11,9,0.288,0.09,1.36,0.067,0.375,-0.308
203943,Noah Vonleh,1610612757,POR,F,20.0,1,1,0.333,1.0,1.0,1.0,0.367,0.633
1626242,Luis Montero,1610612757,POR,G,23.0,3,2,0.667,0.67,0.67,1.0,0.333,0.667
203148,Brian Roberts,1610612757,POR,G,30.0,6,3,0.333,0.17,0.5,0.333,0.382,-0.049
2549,Chris Kaman,1610612757,POR,C,34.0,4,1,0.167,0.0,0.5,0.0,0.33,-0.33
1626192,Pat Connaughton,1610612757,POR,G,23.0,4,2,0.5,0.0,0.5,0.0,0.326,-0.326
