season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42022,1610612749,MIL,Milwaukee Bucks,OffRebound,Defensive,1.0,5,0.032,0.833,0.412,0.056,0.0,0.0,0.0,0.444,0.412,3.6,3.0,1.4,3.4,2.0
42022,1610612746,LAC,LA Clippers,OffRebound,Defensive,0.667,5,0.043,0.958,0.474,0.125,0.08,0.08,0.0,0.5,0.474,4.8,5.0,1.8,3.8,2.0
42022,1610612751,BKN,Brooklyn Nets,OffRebound,Defensive,0.571,4,0.06,1.0,0.48,0.0,0.0,0.0,0.0,0.48,0.5,6.3,6.0,3.0,6.3,3.0
42022,1610612750,MIN,Minnesota Timberwolves,OffRebound,Defensive,0.4,5,0.046,1.04,0.545,0.04,0.08,0.04,0.0,0.52,0.545,5.0,5.0,2.4,4.4,2.0
42022,1610612737,ATL,Atlanta Hawks,OffRebound,Defensive,0.067,6,0.035,1.348,0.684,0.174,0.09,0.17,0.09,0.652,0.684,3.8,5.0,2.2,3.2,1.0
42022,1610612755,PHI,Philadelphia 76ers,OffRebound,Defensive,0.571,11,0.03,1.0,0.56,0.091,0.15,0.06,0.0,0.515,0.56,3.0,3.0,1.3,2.3,1.0
42022,1610612758,SAC,Sacramento Kings,OffRebound,Defensive,0.467,7,0.04,1.03,0.519,0.121,0.09,0.12,0.03,0.515,0.519,4.7,5.0,2.0,3.9,2.0
42022,1610612739,CLE,Cleveland Cavaliers,OffRebound,Defensive,0.333,5,0.068,1.108,0.586,0.189,0.03,0.19,0.0,0.595,0.586,7.4,8.0,3.4,5.8,2.0
42022,1610612752,NYK,New York Knicks,OffRebound,Defensive,0.267,11,0.045,1.118,0.528,0.235,0.08,0.22,0.02,0.569,0.528,4.6,5.0,1.7,3.3,2.0
42022,1610612763,MEM,Memphis Grizzlies,OffRebound,Defensive,0.0,6,0.063,1.488,0.737,0.116,0.02,0.12,0.02,0.744,0.763,7.2,11.0,4.7,6.3,2.0
42022,1610612756,PHX,Phoenix Suns,OffRebound,Defensive,0.867,11,0.064,0.885,0.435,0.103,0.06,0.1,0.05,0.436,0.435,7.1,6.0,2.7,6.3,4.0
42022,1610612744,GSW,Golden State Warriors,OffRebound,Defensive,0.933,13,0.055,0.866,0.424,0.195,0.1,0.18,0.02,0.463,0.424,6.3,5.0,1.9,4.5,3.0
42022,1610612743,DEN,Denver Nuggets,OffRebound,Defensive,0.733,20,0.044,0.946,0.5,0.075,0.09,0.08,0.0,0.484,0.506,4.7,4.0,2.0,3.9,2.0
42022,1610612747,LAL,Los Angeles Lakers,OffRebound,Defensive,0.8,16,0.06,0.908,0.462,0.101,0.06,0.09,0.02,0.459,0.462,6.8,6.0,2.7,5.8,3.0
42022,1610612738,BOS,Boston Celtics,OffRebound,Defensive,0.2,20,0.05,1.13,0.553,0.185,0.07,0.19,0.06,0.565,0.559,5.4,6.0,2.4,4.3,2.0
42022,1610612748,MIA,Miami Heat,OffRebound,Defensive,0.133,23,0.053,1.186,0.634,0.171,0.09,0.14,0.05,0.597,0.634,5.6,7.0,2.8,4.4,2.0
