SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22018,1610612758,SAC,Sacramento Kings,Transition,Offensive,0.759,82,0.21,1.127,0.527,0.124,0.103,0.108,0.025,0.513,0.602,1997,2250,839,1592,753
22018,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.69,82,0.215,1.12,0.526,0.144,0.121,0.133,0.035,0.506,0.603,2008,2249,813,1545,732
22018,1610612761,TOR,Toronto Raptors,Transition,Offensive,1.0,82,0.202,1.192,0.549,0.13,0.114,0.117,0.033,0.525,0.642,1846,2200,798,1454,656
22018,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.379,82,0.196,1.083,0.548,0.144,0.14,0.134,0.04,0.507,0.603,1851,2005,764,1395,631
22018,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.069,81,0.197,1.047,0.514,0.122,0.129,0.111,0.026,0.485,0.577,1888,1976,751,1462,711
22018,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.966,82,0.184,1.158,0.572,0.13,0.147,0.118,0.031,0.527,0.644,1686,1952,727,1271,544
22018,1610612764,WAS,Washington Wizards,Transition,Offensive,0.897,82,0.182,1.141,0.539,0.155,0.123,0.141,0.04,0.52,0.61,1693,1932,694,1288,594
22018,1610612755,PHI,Philadelphia 76ers,Transition,Offensive,0.276,82,0.174,1.07,0.515,0.108,0.131,0.093,0.024,0.479,0.593,1640,1755,662,1286,624
22018,1610612740,NOP,New Orleans Pelicans,Transition,Offensive,0.034,82,0.179,1.022,0.51,0.118,0.155,0.107,0.037,0.464,0.566,1715,1753,668,1309,641
22018,1610612738,BOS,Boston Celtics,Transition,Offensive,0.724,82,0.17,1.123,0.537,0.114,0.12,0.104,0.026,0.509,0.607,1555,1746,660,1230,570
22018,1610612737,ATL,Atlanta Hawks,Transition,Offensive,0.103,81,0.173,1.052,0.496,0.119,0.128,0.109,0.024,0.475,0.575,1658,1745,638,1285,647
22018,1610612756,PHX,Phoenix Suns,Transition,Offensive,0.517,82,0.167,1.091,0.533,0.127,0.13,0.118,0.028,0.505,0.594,1531,1670,629,1181,552
22018,1610612745,HOU,Houston Rockets,Transition,Offensive,0.931,82,0.154,1.152,0.522,0.128,0.124,0.114,0.023,0.501,0.624,1390,1601,559,1071,512
22018,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.828,82,0.143,1.13,0.534,0.14,0.109,0.124,0.029,0.521,0.597,1345,1520,561,1050,489
22018,1610612754,IND,Indiana Pacers,Transition,Offensive,0.655,82,0.149,1.113,0.53,0.129,0.111,0.117,0.027,0.512,0.594,1337,1488,557,1051,494
22018,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.621,82,0.143,1.099,0.53,0.111,0.138,0.097,0.027,0.494,0.609,1313,1443,541,1020,479
22018,1610612766,CHA,Charlotte Hornets,Transition,Offensive,0.552,82,0.144,1.095,0.505,0.136,0.108,0.126,0.031,0.499,0.57,1312,1436,521,1032,511
22018,1610612752,NYK,New York Knicks,Transition,Offensive,0.138,82,0.146,1.057,0.498,0.155,0.115,0.14,0.03,0.493,0.561,1342,1419,506,1017,511
22018,1610612765,DET,Detroit Pistons,Transition,Offensive,0.483,82,0.136,1.086,0.521,0.134,0.134,0.123,0.028,0.491,0.597,1235,1341,488,937,449
22018,1610612746,LAC,LA Clippers,Transition,Offensive,0.448,82,0.133,1.084,0.514,0.163,0.131,0.139,0.036,0.499,0.581,1237,1341,471,916,445
22018,1610612762,UTA,Utah Jazz,Transition,Offensive,0.172,82,0.136,1.065,0.51,0.125,0.134,0.105,0.022,0.484,0.588,1255,1336,487,955,468
22018,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.862,82,0.13,1.138,0.55,0.129,0.129,0.115,0.033,0.519,0.625,1150,1309,491,892,401
22018,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.345,82,0.134,1.078,0.526,0.128,0.123,0.113,0.027,0.505,0.579,1199,1292,490,931,441
22018,1610612751,BKN,Brooklyn Nets,Transition,Offensive,0.0,82,0.135,0.993,0.463,0.11,0.142,0.1,0.022,0.439,0.553,1277,1268,456,984,528
22018,1610612741,CHI,Chicago Bulls,Transition,Offensive,0.31,82,0.13,1.077,0.536,0.143,0.136,0.128,0.04,0.503,0.585,1176,1267,479,893,414
22018,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.241,82,0.127,1.066,0.504,0.13,0.116,0.11,0.022,0.487,0.578,1157,1233,453,899,446
22018,1610612748,MIA,Miami Heat,Transition,Offensive,0.207,82,0.124,1.065,0.519,0.145,0.128,0.134,0.039,0.492,0.582,1135,1209,451,869,418
22018,1610612753,ORL,Orlando Magic,Transition,Offensive,0.793,82,0.113,1.129,0.528,0.132,0.119,0.119,0.023,0.509,0.61,1016,1147,413,782,369
22018,1610612757,POR,Portland Trail Blazers,Transition,Offensive,0.414,82,0.11,1.084,0.519,0.134,0.136,0.119,0.028,0.494,0.585,1026,1112,404,778,374
22018,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.586,82,0.108,1.097,0.505,0.117,0.115,0.108,0.026,0.488,0.586,966,1060,387,767,380
