close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203500,Steven Adams,1610612763,MEM,C,29.0,42,42,1.0,6.29,14.19,0.443,0.506,-0.063
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,23.0,63,63,1.0,6.27,14.13,0.444,0.492,-0.048
1628415,Dillon Brooks,1610612763,MEM,G-F,27.0,73,73,1.0,5.64,12.74,0.443,0.47,-0.027
1629630,Ja Morant,1610612763,MEM,G,23.0,61,61,1.0,5.07,11.64,0.435,0.468,-0.033
1630217,Desmond Bane,1610612763,MEM,G,25.0,58,58,1.0,4.98,11.5,0.433,0.458,-0.025
1630583,Santi Aldama,1610612763,MEM,F-C,22.0,77,77,1.0,5.48,11.38,0.482,0.477,0.004
1631367,Jacob Gilyard,1610612763,MEM,G,24.0,1,1,1.0,8.0,11.0,0.727,0.462,0.266
1630214,Xavier Tillman,1610612763,MEM,F,24.0,59,59,1.0,5.03,10.54,0.477,0.491,-0.014
1629723,John Konchar,1610612763,MEM,G,27.0,71,71,1.0,4.18,9.44,0.443,0.461,-0.017
1629634,Brandon Clarke,1610612763,MEM,F,26.0,56,56,1.0,3.64,8.11,0.449,0.485,-0.036
1631223,David Roddy,1610612763,MEM,F,22.0,69,69,1.0,3.43,7.78,0.441,0.466,-0.024
1628379,Luke Kennard,1610612763,MEM,G,27.0,59,59,1.0,3.63,7.78,0.466,0.464,0.003
1630533,Ziaire Williams,1610612763,MEM,F,21.0,35,35,1.0,3.4,7.74,0.439,0.456,-0.017
1626145,Tyus Jones,1610612763,MEM,G,27.0,79,79,1.0,3.37,6.87,0.49,0.455,0.035
1631222,Jake LaRavia,1610612763,MEM,F,21.0,33,33,1.0,2.58,5.91,0.436,0.451,-0.016
1631113,Kennedy Chandler,1610612763,MEM,G,20.0,26,26,1.0,1.92,3.58,0.538,0.435,0.102
1631254,Kenneth Lofton Jr.,1610612763,MEM,F,20.0,18,18,1.0,1.83,3.44,0.532,0.48,0.052
1631246,Vince Williams Jr.,1610612763,MEM,G,22.0,11,11,1.0,1.36,3.36,0.405,0.447,-0.042
