close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203999,Nikola Jokić,1610612743,DEN,C,28.0,69,69,0.771,8.61,15.64,0.551,0.562,-0.012
1628418,Thomas Bryant,1610612743,DEN,C-F,25.0,58,57,0.808,5.09,8.48,0.6,0.556,0.044
203932,Aaron Gordon,1610612743,DEN,F,27.0,68,68,0.687,3.91,7.57,0.517,0.549,-0.033
1627750,Jamal Murray,1610612743,DEN,G,26.0,65,65,0.592,4.35,7.35,0.592,0.536,0.056
1628971,Bruce Brown,1610612743,DEN,G-F,26.0,80,80,0.607,3.93,7.29,0.539,0.538,0.0
202704,Reggie Jackson,1610612743,DEN,G,33.0,67,66,0.585,3.22,6.1,0.528,0.533,-0.005
203484,Kentavious Caldwell-Pope,1610612743,DEN,G,30.0,76,76,0.642,3.57,6.05,0.589,0.531,0.059
1629008,Michael Porter Jr.,1610612743,DEN,F,25.0,62,62,0.651,3.19,5.73,0.558,0.545,0.012
201599,DeAndre Jordan,1610612743,DEN,C,34.0,39,38,0.814,2.87,5.15,0.557,0.571,-0.014
201145,Jeff Green,1610612743,DEN,F,36.0,56,55,0.617,2.63,4.93,0.533,0.543,-0.01
1631128,Christian Braun,1610612743,DEN,G,22.0,66,63,0.67,2.62,4.7,0.558,0.546,0.012
1630192,Zeke Nnaji,1610612743,DEN,F-C,22.0,50,48,0.691,2.38,4.52,0.527,0.553,-0.027
1631212,Peyton Watson,1610612743,DEN,G,20.0,13,10,0.697,2.46,4.08,0.604,0.562,0.041
1628427,Vlatko Čančar,1610612743,DEN,F,26.0,51,48,0.636,2.22,3.76,0.589,0.542,0.046
202397,Ish Smith,1610612743,DEN,G,34.0,33,31,0.641,1.7,2.82,0.602,0.528,0.074
1631298,Jack White,1610612743,DEN,F,25.0,11,8,0.542,0.55,1.18,0.462,0.62,-0.159
