close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201950,Jrue Holiday,1610612740,NOP,G,28.0,9,9,0.58,3.0,8.89,0.338,0.407,-0.07
203076,Anthony Davis,1610612740,NOP,F-C,25.0,9,9,0.46,2.33,8.89,0.263,0.381,-0.119
202703,Nikola Mirotic,1610612740,NOP,F,27.0,9,9,0.404,2.67,6.78,0.393,0.389,0.005
200765,Rajon Rondo,1610612740,NOP,G,32.0,9,9,0.54,2.89,6.78,0.426,0.422,0.004
202734,E'Twaun Moore,1610612740,NOP,F-G,29.0,9,9,0.459,1.89,5.56,0.34,0.433,-0.093
203546,Ian Clark,1610612740,NOP,G,27.0,9,9,0.558,1.89,5.33,0.354,0.423,-0.068
203121,Darius Miller,1610612740,NOP,F,28.0,9,9,0.61,1.11,2.78,0.4,0.39,0.01
1627767,Cheick Diallo,1610612740,NOP,F,21.0,7,7,0.516,0.86,2.29,0.375,0.419,-0.044
203524,Solomon Hill,1610612740,NOP,F,27.0,9,6,0.31,0.67,1.44,0.462,0.34,0.121
202348,Jordan Crawford,1610612740,NOP,G,29.0,1,1,0.167,0.0,1.0,0.0,0.445,-0.445
202732,DeAndre Liggins,1610612740,NOP,G,30.0,3,1,0.4,0.33,0.67,0.5,0.445,0.055
