close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203952,Andrew Wiggins,1610612744,GSW,F,26.0,70,70,0.477,189,499,0.379,0.382,-0.003
203110,Draymond Green,1610612744,GSW,F,31.0,62,62,0.466,163,428,0.381,0.376,0.005
1626172,Kevon Looney,1610612744,GSW,F,25.0,60,59,0.405,105,269,0.39,0.379,0.012
1626162,Kelly Oubre Jr.,1610612744,GSW,F-G,25.0,54,54,0.417,97,269,0.361,0.384,-0.023
203145,Kent Bazemore,1610612744,GSW,G-F,31.0,66,59,0.43,92,257,0.358,0.371,-0.013
201939,Stephen Curry,1610612744,GSW,G,33.0,62,60,0.475,85,240,0.354,0.377,-0.023
1629308,Juan Toscano-Anderson,1610612744,GSW,F,28.0,51,43,0.425,85,223,0.381,0.377,0.005
1627814,Damion Lee,1610612744,GSW,G-F,28.0,56,52,0.402,62,169,0.367,0.38,-0.013
1630164,James Wiseman,1610612744,GSW,C,20.0,38,37,0.362,52,165,0.315,0.38,-0.064
1628539,Mychal Mulder,1610612744,GSW,G,27.0,54,48,0.447,51,134,0.381,0.369,0.012
1629673,Jordan Poole,1610612744,GSW,G,22.0,46,43,0.477,31,126,0.246,0.366,-0.12
1629672,Eric Paschall,1610612744,GSW,F,24.0,40,36,0.365,44,118,0.373,0.386,-0.013
1630185,Nico Mannion,1610612744,GSW,G,20.0,24,20,0.411,19,51,0.373,0.361,0.012
1628395,Jordan Bell,1610612744,GSW,F,26.0,5,5,0.405,6,17,0.353,0.362,-0.009
1629346,Alen Smailagic,1610612744,GSW,F,20.0,9,7,0.3,7,15,0.467,0.313,0.154
1627780,Gary Payton II,1610612744,GSW,G,28.0,7,3,0.278,1,5,0.2,0.333,-0.133
1627737,Marquese Chriss,1610612744,GSW,F,23.0,2,1,0.167,2,3,0.667,0.388,0.278
