SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42024,1629652,Luguentz Dort,1610612760,OKC,Oklahoma City Thunder,OffScreen,Defensive,0.778,17,0.048,1.1,0.556,0.0,0.1,0.0,0.0,0.5,0.611,10,11,5,9,4
42024,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,OffScreen,Defensive,0.889,18,0.06,0.857,0.273,0.143,0.071,0.071,0.0,0.357,0.364,14,12,3,11,8
42024,1630174,Aaron Nesmith,1610612754,IND,Indiana Pacers,OffScreen,Defensive,0.444,17,0.048,1.2,0.625,0.1,0.1,0.1,0.0,0.6,0.625,10,12,5,8,3
42024,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,OffScreen,Defensive,1.0,15,0.115,0.737,0.294,0.0,0.105,0.0,0.0,0.263,0.412,19,14,5,17,12
42024,1628404,Josh Hart,1610612752,NYK,New York Knicks,OffScreen,Defensive,0.111,18,0.06,1.4,0.5,0.1,0.1,0.1,0.0,0.5,0.75,10,14,4,8,4
42024,1629638,Nickeil Alexander-Walker,1610612750,MIN,Minnesota Timberwolves,OffScreen,Defensive,0.333,15,0.093,1.25,0.556,0.083,0.167,0.083,0.0,0.5,0.722,12,15,5,9,4
42024,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,OffScreen,Defensive,0.667,17,0.088,1.143,0.417,0.071,0.071,0.0,0.0,0.429,0.583,14,16,5,12,7
42024,203944,Julius Randle,1610612750,MIN,Minnesota Timberwolves,OffScreen,Defensive,0.222,15,0.082,1.286,0.571,0.0,0.0,0.0,0.0,0.571,0.643,14,18,8,14,6
42024,1628973,Jalen Brunson,1610612752,NYK,New York Knicks,OffScreen,Defensive,0.556,18,0.053,1.188,0.4,0.188,0.0,0.188,0.125,0.438,0.533,16,19,6,15,9
42024,1641708,Amen Thompson,1610612745,HOU,Houston Rockets,OffScreen,Defensive,0.0,7,0.194,2.0,0.692,0.0,0.0,0.0,0.0,0.692,1.0,13,26,9,13,4
