season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42023,1610612755,PHI,Philadelphia 76ers,PRRollMan,Defensive,0.8,6,0.03,1.0,0.529,0.05,0.1,0.05,0.0,0.5,0.529,3.3,3.3,1.5,2.8,1.3
42023,1610612756,PHX,Phoenix Suns,PRRollMan,Defensive,0.0,4,0.025,2.091,1.0,0.273,0.091,0.273,0.091,0.909,1.125,2.8,5.8,2.0,2.0,0.0
42023,1610612748,MIA,Miami Heat,PRRollMan,Defensive,0.933,5,0.058,0.828,0.32,0.069,0.069,0.069,0.0,0.345,0.42,5.8,4.8,1.6,5.0,3.4
42023,1610612746,LAC,LA Clippers,PRRollMan,Defensive,1.0,6,0.063,0.795,0.438,0.103,0.103,0.103,0.026,0.41,0.438,6.5,5.2,2.3,5.3,3.0
42023,1610612740,NOP,New Orleans Pelicans,PRRollMan,Defensive,0.2,4,0.08,1.212,0.5,0.152,0.061,0.152,0.0,0.545,0.635,8.3,10.0,3.3,6.5,3.3
42023,1610612747,LAL,Los Angeles Lakers,PRRollMan,Defensive,0.067,5,0.063,1.353,0.594,0.059,0.029,0.059,0.029,0.588,0.672,6.8,9.2,3.8,6.4,2.6
42023,1610612753,ORL,Orlando Magic,PRRollMan,Defensive,0.867,7,0.072,0.925,0.413,0.132,0.019,0.132,0.019,0.434,0.446,7.6,7.0,2.7,6.6,3.9
42023,1610612749,MIL,Milwaukee Bucks,PRRollMan,Defensive,0.733,6,0.102,1.015,0.456,0.077,0.046,0.062,0.0,0.462,0.526,10.8,11.0,4.3,9.5,5.2
42023,1610612743,DEN,Denver Nuggets,PRRollMan,Defensive,0.4,12,0.058,1.155,0.533,0.141,0.042,0.141,0.028,0.549,0.583,5.9,6.8,2.7,5.0,2.3
42023,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Defensive,0.267,10,0.07,1.171,0.583,0.184,0.079,0.171,0.053,0.566,0.617,7.6,8.9,3.5,6.0,2.5
42023,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Defensive,0.6,12,0.079,1.071,0.459,0.081,0.091,0.071,0.03,0.444,0.559,8.3,8.8,3.3,7.1,3.8
42023,1610612752,NYK,New York Knicks,PRRollMan,Defensive,0.667,13,0.083,1.036,0.438,0.179,0.054,0.17,0.027,0.491,0.478,8.6,8.9,3.0,6.8,3.8
42023,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Defensive,0.333,16,0.066,1.159,0.532,0.075,0.065,0.056,0.019,0.523,0.601,6.7,7.8,3.1,5.9,2.8
42023,1610612738,BOS,Boston Celtics,PRRollMan,Defensive,0.467,19,0.061,1.119,0.481,0.119,0.017,0.11,0.034,0.5,0.538,6.2,6.9,2.7,5.6,2.9
42023,1610612742,DAL,Dallas Mavericks,PRRollMan,Defensive,0.533,22,0.052,1.108,0.538,0.133,0.1,0.133,0.008,0.533,0.586,5.5,6.0,2.3,4.2,2.0
42023,1610612754,IND,Indiana Pacers,PRRollMan,Defensive,0.133,17,0.068,1.274,0.573,0.089,0.048,0.089,0.024,0.556,0.664,7.3,9.3,3.7,6.5,2.8
