close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
201584,Courtney Lee,1610612766,CHA,G,30.0,7,7,0.378,3.14,6.0,0.524,0.547,-0.023
1626163,Frank Kaminsky,1610612766,CHA,C,23.0,7,7,0.463,2.86,5.29,0.541,0.586,-0.045
203469,Cody Zeller,1610612766,CHA,C-F,23.0,7,7,0.635,3.14,4.71,0.667,0.575,0.092
2744,Al Jefferson,1610612766,CHA,C,31.0,7,7,0.733,2.57,4.71,0.545,0.582,-0.036
202391,Jeremy Lin,1610612766,CHA,G,27.0,7,7,0.361,2.43,3.71,0.654,0.557,0.097
101107,Marvin Williams,1610612766,CHA,F,30.0,7,6,0.4,2.29,3.43,0.667,0.587,0.08
201150,Spencer Hawes,1610612766,CHA,F-C,28.0,5,4,0.654,1.4,3.4,0.412,0.555,-0.143
202689,Kemba Walker,1610612766,CHA,G,26.0,7,7,0.25,1.43,2.71,0.526,0.57,-0.044
201587,Nicolas Batum,1610612766,CHA,G-F,27.0,5,5,0.448,2.0,2.6,0.769,0.549,0.22
203584,Troy Daniels,1610612766,CHA,G,24.0,2,1,0.2,0.0,0.5,0.0,0.524,-0.524
203087,Jeremy Lamb,1610612766,CHA,G,24.0,3,1,0.167,0.33,0.33,1.0,1.0,0.0
