close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
204060,Joe Ingles,1610612762,UTA,F,30.0,81,77,0.333,104,278,0.374,0.364,0.01
1628378,Donovan Mitchell,1610612762,UTA,G,21.0,78,72,0.347,92,272,0.338,0.364,-0.025
203109,Jae Crowder,1610612762,UTA,F,27.0,80,76,0.345,104,266,0.391,0.364,0.027
201937,Ricky Rubio,1610612762,UTA,G,27.0,76,71,0.315,96,249,0.386,0.356,0.029
202324,Derrick Favors,1610612762,UTA,F-C,26.0,76,69,0.231,84,233,0.361,0.359,0.002
203497,Rudy Gobert,1610612762,UTA,C,26.0,55,52,0.179,76,195,0.39,0.36,0.03
1626220,Royce O'Neale,1610612762,UTA,F,25.0,62,54,0.333,40,131,0.305,0.362,-0.057
201973,Jonas Jerebko,1610612762,UTA,F,31.0,71,58,0.278,46,116,0.397,0.352,0.045
202692,Alec Burks,1610612762,UTA,G,26.0,60,46,0.386,45,102,0.441,0.361,0.08
202327,Ekpe Udoh,1610612762,UTA,C-F,31.0,59,40,0.236,31,96,0.323,0.342,-0.019
200757,Thabo Sefolosha,1610612762,UTA,F,34.0,37,33,0.309,32,94,0.34,0.358,-0.017
203526,Raul Neto,1610612762,UTA,G,26.0,37,33,0.325,20,68,0.294,0.359,-0.065
203957,Danté Exum,1610612762,UTA,G,22.0,14,12,0.345,12,29,0.414,0.356,0.058
1628396,Tony Bradley,1610612762,UTA,C,20.0,9,7,0.6,7,12,0.583,0.358,0.225
204065,David Stockton,1610612762,UTA,G,27.0,2,1,0.5,1,2,0.5,0.344,0.156
1627777,Georges Niang,1610612762,UTA,F,25.0,4,1,0.2,1,2,0.5,0.402,0.098
1628571,Erik McCree,1610612762,UTA,F,24.0,1,1,1.0,0,1,0.0,0.42,-0.42
203489,Nate Wolters,1610612762,UTA,G,27.0,2,1,0.5,0,1,0.0,0.34,-0.34
