group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,203460,Andre Roberson,,1610612760,OKC,24.0,24,11,13,0.458,2.1,0.0,0.3,0.1,0.3,1.2,0.6,0.7,1.5,0.1,0.0,0.2,0.0,1.6,163,157,281,248,281,234,76,135,175,340,157,329,291,100,271,140,320,244
,201627,Anthony Morrow,,1610612760,OKC,30.0,18,7,11,0.389,1.2,0.0,0.0,0.2,0.0,0.7,0.3,0.2,0.8,0.0,0.0,0.1,0.1,0.5,211,215,251,302,371,234,237,76,303,189,93,132,377,200,1,75,315,376
,1626166,Cameron Payne,,1610612760,OKC,21.0,4,3,1,0.75,2.9,0.0,0.0,0.0,0.5,0.3,0.5,0.0,2.0,0.0,0.0,0.8,0.0,0.9,339,293,31,44,195,234,237,175,117,85,119,1,200,200,1,414,326,332
,203079,Dion Waiters,,1610612760,OKC,24.0,38,20,18,0.526,3.4,0.1,0.1,0.1,0.2,1.1,1.3,0.5,2.5,0.0,0.0,0.3,0.1,1.2,38,45,361,173,120,225,174,141,263,324,371,238,137,187,237,202,305,297
,202683,Enes Freedom,,1610612760,OKC,24.0,20,13,7,0.65,1.8,0.2,0.3,0.0,0.4,0.3,0.6,0.1,1.6,0.1,0.0,0.2,0.2,1.4,196,129,188,80,311,122,72,175,153,85,148,106,277,85,1,125,206,269
,203962,Josh Huestis,,1610612760,OKC,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,428,234,237,175,303,1,1,1,401,200,1,1,326,400
,201142,Kevin Durant,,1610612760,OKC,27.0,37,20,17,0.541,3.9,0.3,0.4,0.3,0.9,1.5,1.4,0.6,2.9,0.1,0.2,0.3,0.8,5.5,51,45,341,158,55,55,53,30,57,392,393,302,88,65,388,233,29,15
,202713,Kyle Singler,,1610612760,OKC,28.0,9,5,4,0.556,1.8,0.0,0.0,0.0,0.0,0.7,1.0,0.0,1.3,0.0,0.0,0.1,0.1,0.6,289,252,127,142,309,234,237,175,303,189,289,1,306,200,1,75,281,369
,2555,Nick Collison,,1610612760,OKC,35.0,4,2,2,0.5,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.3,0.0,1.0,339,326,75,188,400,234,237,175,303,129,1,1,343,200,1,162,326,322
,200751,Randy Foye,,1610612760,OKC,32.0,24,11,13,0.458,2.5,0.0,0.0,0.0,0.0,0.6,0.5,0.2,1.4,0.1,0.0,0.3,0.2,1.1,163,157,281,248,242,234,237,175,303,170,119,121,302,100,1,162,204,302
,201566,Russell Westbrook,,1610612760,OKC,27.0,42,22,20,0.524,3.8,0.4,0.3,0.5,0.9,1.4,1.4,0.6,2.8,0.1,0.2,0.6,0.8,5.8,16,25,395,178,61,46,69,13,51,389,397,294,106,118,417,395,26,12
,201586,Serge Ibaka,,1610612760,OKC,26.0,39,20,19,0.513,3.3,0.1,0.2,0.1,0.5,1.2,1.4,0.7,2.5,0.2,0.1,0.5,0.1,2.7,32,45,379,185,133,228,155,105,116,350,399,306,148,29,347,336,267,130
,203500,Steven Adams,,1610612760,OKC,22.0,33,19,14,0.576,3.4,0.1,0.3,0.0,0.5,1.0,1.0,0.3,2.0,0.2,0.0,0.5,0.3,3.1,81,64,298,121,128,179,57,175,107,302,289,157,200,43,1,335,152,103
