group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,203460,Andre Roberson,,1610612760,OKC,24.0,24,11,13,0.458,2.1,0.2,0.3,0.833,0.0,0.0,1.0,0.0,0.1,0.0,0.3,0.3,0.6,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.5,-1.8,1.6,0,0,1.4,163,157,140,248,281,241,345,25,176,263,1,299,297,299,73,181,139,287,262,120,100,164,297,320,289,380,244,190,13,263
,201627,Anthony Morrow,,1610612760,OKC,30.0,18,7,11,0.389,1.2,0.1,0.2,0.333,0.1,0.1,1.0,0.2,0.2,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.5,0,0,0.5,211,215,174,302,371,333,363,255,164,261,1,228,273,1,270,353,367,264,282,237,200,206,359,315,318,162,376,190,13,364
,1626166,Cameron Payne,,1610612760,OKC,21.0,4,3,1,0.75,2.9,0.3,1.5,0.167,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.8,0.0,0.5,-1.5,0.9,0,0,1.0,339,293,363,44,195,214,63,324,209,33,209,299,312,299,73,356,294,98,52,237,200,206,21,326,274,369,332,190,13,300
,203079,Dion Waiters,,1610612760,OKC,24.0,38,20,18,0.526,3.4,0.2,0.6,0.304,0.0,0.3,0.1,0.1,0.1,0.75,0.2,0.2,0.4,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.5,-0.4,1.2,0,0,1.1,38,45,59,173,120,256,220,282,202,171,205,281,292,171,125,259,211,242,181,189,187,199,235,305,286,267,297,190,13,292
,202683,Enes Freedom,,1610612760,OKC,24.0,20,13,7,0.65,1.8,0.2,0.3,0.667,0.0,0.1,0.0,0.3,0.3,0.833,0.2,0.3,0.5,0.0,0.1,0.0,0.1,0.0,0.2,0.2,0.7,-0.5,1.4,10,0,1.3,196,129,234,80,311,243,335,45,209,238,209,175,200,122,134,218,188,287,249,237,85,206,299,206,251,271,269,38,13,276
,203962,Josh Huestis,,1610612760,OKC,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,408,363,408,428,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
,201142,Kevin Durant,,1610612760,OKC,27.0,37,20,17,0.541,3.9,1.3,3.1,0.412,0.3,1.0,0.324,1.1,1.3,0.857,0.0,0.7,0.7,0.3,0.2,0.0,0.1,0.2,0.3,0.8,4.0,-0.2,5.5,12,0,5.6,51,45,77,158,55,7,3,179,16,5,110,17,20,107,265,54,105,89,90,237,65,49,204,29,6,240,15,29,13,13
,202713,Kyle Singler,,1610612760,OKC,28.0,9,5,4,0.556,1.8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,-2.3,0.6,0,0,0.4,289,252,285,142,309,342,354,342,209,184,209,299,312,299,166,264,242,206,282,237,200,206,359,281,359,405,369,190,13,379
,2555,Nick Collison,,1610612760,OKC,35.0,4,2,2,0.5,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.8,1.0,0,0,0.8,339,326,329,188,400,342,345,342,209,275,209,299,312,299,73,244,157,98,282,237,200,206,258,326,359,301,322,190,13,342
,200751,Randy Foye,,1610612760,OKC,32.0,24,11,13,0.458,2.5,0.0,0.3,0.125,0.0,0.2,0.2,0.3,0.3,0.857,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.0,0.3,0.2,0.4,-0.1,1.1,0,0,1.0,163,157,140,248,242,338,316,337,176,195,167,175,203,107,270,244,294,235,262,206,100,206,258,204,312,231,302,190,13,300
,201566,Russell Westbrook,,1610612760,OKC,27.0,42,22,20,0.524,3.8,1.0,2.6,0.389,0.1,0.7,0.2,1.0,1.1,0.913,0.2,0.7,0.9,0.8,0.5,0.2,0.1,0.2,0.6,0.8,3.1,-0.5,5.8,30,5,5.5,16,25,36,178,61,13,8,201,87,38,167,21,34,79,92,55,58,16,5,19,118,20,42,26,18,279,12,3,1,14
,201586,Serge Ibaka,,1610612760,OKC,26.0,39,20,19,0.513,3.3,0.4,0.7,0.519,0.0,0.1,0.25,0.2,0.2,0.875,0.3,0.5,0.8,0.1,0.1,0.0,0.2,0.1,0.5,0.1,0.9,-0.6,2.7,5,0,2.4,32,45,43,185,133,163,194,93,205,237,140,219,248,96,72,91,80,215,157,233,29,89,101,267,191,281,130,70,13,139
,203500,Steven Adams,,1610612760,OKC,22.0,33,19,14,0.576,3.4,0.3,0.5,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.6,0.6,1.2,0.0,0.1,0.2,0.2,0.0,0.5,0.3,0.7,0.5,3.1,1,0,2.6,81,64,125,121,128,199,236,98,209,275,209,216,168,261,8,71,22,287,189,51,43,206,102,152,229,134,103,125,13,123
