season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22016,203095,Evan Fournier,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.597,68,0.187,0.977,0.405,0.118,0.077,0.109,0.032,0.425,0.478,3.3,3.2,1.1,2.7,1.6
22016,201975,Jodie Meeks,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.308,36,0.292,0.811,0.338,0.084,0.147,0.084,0.011,0.337,0.432,2.6,2.1,0.7,2.1,1.4
22016,1626209,Mario Hezonja,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.575,65,0.147,0.967,0.442,0.05,0.1,0.033,0.017,0.417,0.519,0.9,0.9,0.4,0.8,0.4
22016,203082,Terrence Ross,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.415,24,0.199,0.887,0.439,0.0,0.081,0.0,0.0,0.403,0.482,2.6,2.3,1.0,2.4,1.3
22016,201571,D.J. Augustin,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.605,78,0.075,0.98,0.311,0.118,0.02,0.118,0.02,0.373,0.444,0.7,0.6,0.2,0.6,0.4
22016,201586,Serge Ibaka,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.81,56,0.033,1.111,0.462,0.0,0.037,0.0,0.0,0.444,0.577,0.5,0.5,0.2,0.5,0.3
22016,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.242,80,0.038,0.75,0.333,0.025,0.075,0.025,0.0,0.325,0.389,0.5,0.4,0.2,0.5,0.3
22016,201145,Jeff Green,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.329,69,0.034,0.833,0.316,0.167,0.042,0.167,0.0,0.417,0.316,0.3,0.3,0.1,0.3,0.2
22016,201228,C.J. Watson,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.087,62,0.074,0.583,0.263,0.042,0.167,0.042,0.0,0.25,0.316,0.4,0.2,0.1,0.3,0.2
22016,203901,Elfrid Payton,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.9,82,0.009,1.182,0.556,0.091,0.091,0.091,0.0,0.545,0.667,0.1,0.2,0.1,0.1,0.0
22016,202696,Nikola Vučević,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.359,75,0.011,0.857,0.429,0.0,0.0,0.0,0.0,0.429,0.429,0.2,0.2,0.1,0.2,0.1
