close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1631095,Jabari Smith Jr.,1610612745,HOU,F,21.0,76,76,0.465,178,501,0.355,0.377,-0.021
1628415,Dillon Brooks,1610612745,HOU,G-F,28.0,72,72,0.493,190,499,0.381,0.376,0.005
1630578,Alperen Sengun,1610612745,HOU,C,21.0,63,63,0.365,156,434,0.359,0.372,-0.013
1627832,Fred VanVleet,1610612745,HOU,G,30.0,73,73,0.414,152,399,0.381,0.378,0.003
1630224,Jalen Green,1610612745,HOU,G,22.0,82,80,0.415,132,344,0.384,0.382,0.001
201145,Jeff Green,1610612745,HOU,F,37.0,77,75,0.48,90,269,0.335,0.366,-0.032
1630256,Jae'Sean Tate,1610612745,HOU,F,28.0,65,62,0.488,61,198,0.308,0.369,-0.061
1628988,Aaron Holiday,1610612745,HOU,G,27.0,77,68,0.434,68,191,0.356,0.372,-0.016
1641708,Amen Thompson,1610612745,HOU,G-F,21.0,61,55,0.397,64,185,0.346,0.37,-0.024
1629111,Jock Landale,1610612745,HOU,C,28.0,55,48,0.331,50,136,0.368,0.352,0.015
1641715,Cam Whitmore,1610612745,HOU,F,19.0,44,39,0.511,49,135,0.363,0.371,-0.008
1631106,Tari Eason,1610612745,HOU,F,23.0,22,22,0.508,33,93,0.355,0.388,-0.033
203493,Reggie Bullock Jr.,1610612745,HOU,G-F,33.0,39,36,0.453,15,67,0.224,0.359,-0.135
1631466,Nate Williams,1610612745,HOU,G,25.0,19,15,0.509,14,28,0.5,0.339,0.161
1626246,Boban Marjanović,1610612745,HOU,C,35.0,13,13,0.542,9,26,0.346,0.319,0.027
1631257,Jermaine Samuels Jr.,1610612745,HOU,F,25.0,10,8,0.48,3,12,0.25,0.338,-0.088
1630207,Nate Hinton,1610612745,HOU,G-F,25.0,9,7,0.391,3,9,0.333,0.334,-0.001
