close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203954,Joel Embiid,1610612755,PHI,C,24.0,62,62,0.461,250,520,0.481,0.572,-0.091
203967,Dario Šarić,1610612755,PHI,F,24.0,76,76,0.466,236,438,0.539,0.57,-0.031
203496,Robert Covington,1610612755,PHI,F,27.0,79,78,0.451,236,414,0.57,0.564,0.006
1627732,Ben Simmons,1610612755,PHI,G-F,21.0,80,80,0.404,192,387,0.496,0.569,-0.073
101141,Ersan Ilyasova,1610612755,PHI,F,31.0,69,68,0.481,181,345,0.525,0.569,-0.044
101161,Amir Johnson,1610612755,PHI,C-F,31.0,74,74,0.536,161,327,0.492,0.568,-0.076
204456,T.J. McConnell,1610612755,PHI,G,26.0,75,74,0.419,127,259,0.49,0.542,-0.052
200755,JJ Redick,1610612755,PHI,G-F,34.0,69,67,0.413,130,238,0.546,0.56,-0.013
201158,Marco Belinelli,1610612755,PHI,G-F,32.0,79,71,0.394,142,224,0.634,0.564,0.07
1626158,Richaun Holmes,1610612755,PHI,F-C,24.0,45,41,0.444,76,162,0.469,0.572,-0.103
201573,Jerryd Bayless,1610612755,PHI,G,29.0,38,34,0.371,59,117,0.504,0.55,-0.045
1627789,Timothe Luwawu-Cabarrot,1610612755,PHI,G-F,23.0,49,39,0.412,52,108,0.481,0.548,-0.066
1626147,Justin Anderson,1610612755,PHI,G-F,24.0,33,26,0.327,22,50,0.44,0.56,-0.12
1628365,Markelle Fultz,1610612755,PHI,G,20.0,14,14,0.423,24,44,0.545,0.539,0.007
1627743,Demetrius Jackson,1610612755,PHI,G,23.0,11,8,0.625,12,20,0.6,0.551,0.049
1627788,Furkan Korkmaz,1610612755,PHI,G-F,20.0,9,5,0.36,8,9,0.889,0.533,0.356
203949,James Michael McAdoo,1610612755,PHI,F,25.0,2,2,0.875,4,7,0.571,0.513,0.058
203923,James Young,1610612755,PHI,G-F,22.0,5,4,0.316,2,6,0.333,0.524,-0.191
1626643,Jacob Pullen,1610612755,PHI,G,28.0,1,1,0.5,1,1,1.0,0.471,0.529
