close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201939,Stephen Curry,1610612744,GSW,G,36.0,74,73,0.421,128,346,0.37,0.366,0.004
203952,Andrew Wiggins,1610612744,GSW,F,29.0,71,69,0.397,109,310,0.352,0.365,-0.013
1630228,Jonathan Kuminga,1610612744,GSW,F,21.0,74,72,0.38,105,294,0.357,0.363,-0.006
203110,Draymond Green,1610612744,GSW,F,34.0,55,53,0.356,90,281,0.32,0.358,-0.038
202691,Klay Thompson,1610612744,GSW,G,34.0,76,73,0.349,100,277,0.361,0.365,-0.004
1641764,Brandin Podziemski,1610612744,GSW,G,21.0,72,68,0.34,100,267,0.375,0.365,0.009
1626172,Kevon Looney,1610612744,GSW,F,28.0,74,65,0.327,85,247,0.344,0.353,-0.009
101108,Chris Paul,1610612744,GSW,G,39.0,58,55,0.401,78,218,0.358,0.356,0.002
1630541,Moses Moody,1610612744,GSW,G,22.0,64,53,0.394,60,173,0.347,0.367,-0.02
203967,Dario Šarić,1610612744,GSW,F-C,30.0,63,54,0.262,68,166,0.41,0.364,0.046
1631218,Trayce Jackson-Davis,1610612744,GSW,F,24.0,67,55,0.248,60,154,0.39,0.361,0.029
1627780,Gary Payton II,1610612744,GSW,G,31.0,44,41,0.405,35,105,0.333,0.364,-0.031
1631311,Lester Quinones,1610612744,GSW,G,23.0,31,23,0.329,15,48,0.313,0.351,-0.038
202709,Cory Joseph,1610612744,GSW,G,32.0,24,18,0.371,14,43,0.326,0.365,-0.039
1630611,Gui Santos,1610612744,GSW,F,22.0,21,16,0.364,17,39,0.436,0.355,0.081
1629010,Jerome Robinson,1610612744,GSW,G,27.0,12,5,0.429,4,9,0.444,0.35,0.095
1630311,Pat Spencer,1610612744,GSW,G,27.0,4,2,0.25,1,3,0.333,0.349,-0.016
1630586,Usman Garuba,1610612744,GSW,F,22.0,6,2,0.2,2,2,1.0,0.342,0.658
