close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
200746,LaMarcus Aldridge,1610612759,SAS,C-F,33.0,81,80,0.403,2.84,7.04,0.404,0.37,0.034
1628401,Derrick White,1610612759,SAS,G,24.0,67,67,0.473,2.3,6.24,0.368,0.367,0.001
201942,DeMar DeRozan,1610612759,SAS,G,29.0,77,75,0.495,1.71,4.99,0.344,0.37,-0.026
1627854,Bryn Forbes,1610612759,SAS,G,25.0,82,81,0.492,1.94,4.73,0.41,0.368,0.042
201988,Patty Mills,1610612759,SAS,G,30.0,82,81,0.537,1.72,4.71,0.365,0.366,0.0
202722,Dāvis Bertāns,1610612759,SAS,F,26.0,76,72,0.469,1.59,4.39,0.362,0.361,0.001
201158,Marco Belinelli,1610612759,SAS,G-F,33.0,79,77,0.538,1.54,4.27,0.362,0.367,-0.005
200752,Rudy Gay,1610612759,SAS,F,32.0,69,67,0.478,1.38,4.23,0.325,0.367,-0.041
1627751,Jakob Poeltl,1610612759,SAS,C,23.0,77,72,0.401,1.55,4.04,0.383,0.36,0.022
201967,Dante Cunningham,1610612759,SAS,F,32.0,59,51,0.533,1.42,3.19,0.447,0.367,0.08
1629234,Drew Eubanks,1610612759,SAS,F,22.0,19,16,0.536,0.58,1.95,0.297,0.357,-0.06
1629002,Chimezie Metu,1610612759,SAS,F,22.0,22,19,0.6,0.59,1.64,0.361,0.347,0.014
202700,Donatas Motiejunas,1610612759,SAS,F-C,28.0,3,3,0.667,0.0,1.33,0.0,0.366,-0.366
1629022,Lonnie Walker IV,1610612759,SAS,G,20.0,13,9,0.436,0.23,1.31,0.176,0.344,-0.167
202347,Quincy Pondexter,1610612759,SAS,F,31.0,37,26,0.44,0.32,1.3,0.25,0.347,-0.097
