close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
101162,Marcin Gortat,1610612764,WAS,C,34.0,6,6,1.0,52,101,0.515,0.493,0.021
202322,John Wall,1610612764,WAS,G,27.0,6,6,1.0,33,76,0.434,0.467,-0.032
203078,Bradley Beal,1610612764,WAS,G,25.0,6,6,1.0,34,74,0.459,0.471,-0.012
202693,Markieff Morris,1610612764,WAS,F,28.0,6,6,1.0,30,65,0.462,0.484,-0.022
1626162,Kelly Oubre Jr.,1610612764,WAS,F,22.0,6,6,1.0,23,51,0.451,0.451,0.0
203118,Mike Scott,1610612764,WAS,F,29.0,6,6,1.0,27,50,0.54,0.482,0.058
203490,Otto Porter Jr.,1610612764,WAS,F,25.0,5,5,1.0,24,48,0.5,0.466,0.034
101133,Ian Mahinmi,1610612764,WAS,C,31.0,5,5,1.0,15,32,0.469,0.504,-0.035
201951,Ty Lawson,1610612764,WAS,G,30.0,5,5,1.0,10,31,0.323,0.468,-0.146
203107,Tomas Satoransky,1610612764,WAS,G-F,26.0,6,6,1.0,4,15,0.267,0.431,-0.164
201160,Jason Smith,1610612764,WAS,F-C,32.0,1,1,1.0,0,1,0.0,0.386,-0.386
204025,Tim Frazier,1610612764,WAS,G,27.0,1,1,1.0,1,1,1.0,0.651,0.349
