SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42015,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.533,20,0.268,0.828,0.419,0.1,0.129,0.093,0.011,0.409,0.441,27.9,23.1,9.1,21.7,12.6
42015,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.933,21,0.159,0.907,0.44,0.09,0.122,0.087,0.017,0.424,0.487,16.4,14.9,5.8,13.2,7.4
42015,1610612748,MIA,Miami Heat,PRBallHandler,Offensive,0.733,14,0.222,0.861,0.452,0.076,0.148,0.066,0.009,0.416,0.482,22.6,19.5,8.0,17.7,9.7
42015,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.0,18,0.164,0.707,0.321,0.127,0.173,0.117,0.025,0.327,0.346,18.0,12.7,4.2,13.0,8.8
42015,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.467,24,0.101,0.814,0.432,0.057,0.208,0.057,0.019,0.36,0.487,11.0,9.0,3.6,8.3,4.7
42015,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,0.4,11,0.197,0.809,0.346,0.114,0.122,0.106,0.016,0.362,0.408,22.4,18.1,6.0,17.4,11.4
42015,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.8,7,0.285,0.865,0.373,0.125,0.075,0.115,0.03,0.405,0.404,28.6,24.7,8.9,23.7,14.9
42015,1610612737,ATL,Atlanta Hawks,PRBallHandler,Offensive,0.267,10,0.168,0.794,0.388,0.089,0.172,0.067,0.006,0.372,0.425,18.0,14.3,5.2,13.4,8.2
42015,1610612759,SAS,San Antonio Spurs,PRBallHandler,Offensive,0.867,10,0.146,0.905,0.442,0.115,0.108,0.088,0.034,0.439,0.463,14.8,13.4,5.3,12.0,6.7
42015,1610612746,LAC,LA Clippers,PRBallHandler,Offensive,0.6,6,0.241,0.839,0.417,0.071,0.058,0.065,0.026,0.406,0.424,25.8,21.7,9.7,23.2,13.5
42015,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.667,7,0.171,0.84,0.424,0.134,0.168,0.126,0.025,0.403,0.447,17.0,14.3,5.1,12.1,7.0
42015,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.333,5,0.201,0.808,0.429,0.096,0.163,0.087,0.0,0.404,0.448,20.8,16.8,6.6,15.4,8.8
42015,1610612738,BOS,Boston Celtics,PRBallHandler,Offensive,0.133,6,0.132,0.764,0.351,0.09,0.124,0.079,0.045,0.337,0.378,14.8,11.3,4.3,12.3,8.0
42015,1610612745,HOU,Houston Rockets,PRBallHandler,Offensive,0.067,5,0.151,0.739,0.343,0.068,0.136,0.08,0.011,0.33,0.379,17.6,13.0,4.8,14.0,9.2
42015,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,1.0,4,0.155,0.948,0.5,0.052,0.172,0.052,0.017,0.431,0.543,14.5,13.8,5.8,11.5,5.8
42015,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.2,4,0.153,0.781,0.426,0.063,0.203,0.047,0.0,0.375,0.447,16.0,12.5,5.0,11.8,6.8
