TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612738,Boston Celtics,4,3,1,0.75,48.7,31.3,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7,5,2,2,11,4,11,11,4,1,1,1,1
1610612751,Brooklyn Nets,1,0,1,0.0,46.1,45.5,27.3,0.0,36.4,36.4,27.3,0.0,72.7,15,13,2,13,14,2,4,11,9,14,13,1,13
1610612743,Denver Nuggets,7,3,4,0.429,52.2,8.2,11.8,4.7,40.0,25.9,17.6,4.7,32.9,5,5,11,9,4,10,10,10,6,10,7,9,8
1610612744,Golden State Warriors,13,8,5,0.615,49.5,17.1,27.4,6.0,34.2,17.1,16.2,9.4,35.9,1,1,14,3,1,8,3,8,10,8,6,11,9
1610612745,Houston Rockets,8,4,4,0.5,50.8,2.9,14.7,8.8,32.4,22.1,22.1,10.3,29.4,4,4,11,6,5,13,8,4,12,9,11,13,5
1610612754,Indiana Pacers,3,0,3,0.0,70.3,0.0,0.0,0.0,0.0,45.5,0.0,0.0,72.7,9,13,9,13,12,14,11,11,15,15,1,1,13
1610612746,LA Clippers,2,2,0,1.0,50.9,52.9,0.0,23.5,58.8,11.8,23.5,0.0,47.1,12,7,1,1,10,1,11,2,1,5,12,1,11
1610612749,Milwaukee Bucks,5,2,3,0.4,56.9,7.8,31.4,7.8,51.0,27.5,39.2,11.8,31.4,6,7,9,10,6,11,1,6,3,11,15,14,7
1610612760,Oklahoma City Thunder,3,1,2,0.333,38.4,7.7,23.1,7.7,46.2,30.8,15.4,0.0,30.8,9,10,5,11,15,12,5,7,5,13,5,1,6
1610612753,Orlando Magic,2,1,1,0.5,55.7,36.4,18.2,36.4,54.5,0.0,36.4,0.0,72.7,12,10,2,6,13,3,7,1,2,1,14,1,13
1610612755,Philadelphia 76ers,4,2,2,0.5,49.2,22.2,13.9,11.1,38.9,30.6,19.4,5.6,22.2,7,7,5,6,7,6,9,3,8,12,9,10,4
1610612757,Portland Trail Blazers,9,5,4,0.556,49.0,22.2,18.5,5.6,33.3,4.6,21.3,4.6,48.1,3,3,11,5,3,6,6,9,11,3,10,8,12
1610612759,San Antonio Spurs,3,1,2,0.333,54.7,10.5,0.0,0.0,10.5,15.8,10.5,0.0,21.1,9,10,5,11,8,9,11,11,14,7,4,1,3
1610612761,Toronto Raptors,12,7,5,0.583,49.4,26.5,29.9,8.5,30.8,12.8,17.9,10.3,35.9,2,2,14,4,2,5,2,5,13,6,8,12,9
1610612762,Utah Jazz,2,0,2,0.0,47.2,0.0,0.0,0.0,40.0,10.0,5.0,15.0,20.0,12,13,5,13,9,14,11,11,6,4,3,15,2
