team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,19,11,8,0.579,922.0,11.1,9.4,7.4,30.8,9.3,7.9,8.2,33.2,3,3,15,3,3,10,6,13,12,1,6,5,6,BOSTON CELTICS
1610612739,Cleveland Cavaliers,22,12,10,0.545,1066.0,9.6,8.8,7.1,31.4,10.7,9.2,9.7,34.4,1,2,16,5,1,14,9,15,11,5,10,10,13,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,21,16,5,0.762,1013.0,12.6,8.2,12.5,30.6,10.8,9.6,9.1,34.3,2,1,10,1,2,7,12,4,13,7,11,7,11,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,17,11,6,0.647,816.0,10.8,8.7,7.4,32.1,10.3,7.5,9.3,34.4,4,3,12,2,4,12,11,12,10,3,3,8,12,HOUSTON ROCKETS
1610612754,Indiana Pacers,7,3,4,0.429,336.0,14.5,10.0,12.8,35.8,10.7,6.5,6.8,25.3,9,9,1,8,10,2,4,3,5,6,1,2,1,INDIANA PACERS
1610612748,Miami Heat,5,1,4,0.2,240.0,14.3,5.7,11.3,28.2,15.5,12.2,7.7,34.2,13,13,1,13,13,3,15,6,16,16,16,4,10,MIAMI HEAT
1610612749,Milwaukee Bucks,7,3,4,0.429,341.0,10.1,5.1,10.0,34.0,11.6,10.9,6.8,32.5,9,9,1,8,9,13,16,7,8,9,13,3,5,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,1,4,0.2,240.0,5.9,6.2,7.4,36.3,10.2,11.0,6.0,33.3,13,13,1,13,13,16,14,14,4,2,14,1,8,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,9,5,4,0.556,432.0,12.8,9.3,13.6,41.2,14.9,9.8,13.9,34.0,8,5,1,4,8,6,8,1,1,15,12,16,9,NEW ORLEANS PELICANS
1610612760,Oklahoma City Thunder,6,2,4,0.333,288.0,15.9,10.4,10.0,29.0,11.5,11.4,8.8,33.3,11,11,1,11,11,1,3,8,15,8,15,6,7,OKLAHOMA CITY THUNDER
1610612755,Philadelphia 76ers,10,5,5,0.5,485.0,13.4,11.1,7.8,34.9,12.3,7.2,9.9,28.8,6,5,10,6,6,4,2,11,7,12,2,11,3,PHILADELPHIA 76ERS
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,12.9,11.4,12.2,39.0,13.9,7.9,12.6,40.5,16,16,1,16,16,5,1,5,2,13,5,15,16,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,1,4,0.2,240.0,11.9,8.0,6.0,29.1,10.4,7.8,11.1,26.4,13,13,1,13,13,8,13,16,14,4,4,13,2,SAN ANTONIO SPURS
1610612761,Toronto Raptors,10,4,6,0.4,485.0,9.3,9.4,9.4,37.0,12.2,8.1,10.6,35.2,6,8,12,10,6,15,7,9,3,11,7,12,14,TORONTO RAPTORS
1610612762,Utah Jazz,11,5,6,0.455,528.0,10.9,9.7,8.5,35.2,14.2,9.1,9.4,30.3,5,5,12,7,5,11,5,10,6,14,9,9,4,UTAH JAZZ
1610612764,Washington Wizards,6,2,4,0.333,288.0,11.6,8.8,13.5,33.3,12.0,8.9,11.9,36.5,11,11,1,11,11,9,10,2,9,10,8,14,15,WASHINGTON WIZARDS
