close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203999,Nikola Jokić,1610612743,DEN,C,23.0,75,75,1.0,727,1416,0.513,0.481,0.032
1627750,Jamal Murray,1610612743,DEN,G,21.0,81,81,1.0,469,917,0.511,0.449,0.063
203486,Mason Plumlee,1610612743,DEN,C-F,28.0,74,74,1.0,375,814,0.461,0.477,-0.016
203115,Will Barton,1610612743,DEN,F-G,27.0,81,81,1.0,389,790,0.492,0.454,0.039
201163,Wilson Chandler,1610612743,DEN,F,31.0,74,74,1.0,345,760,0.454,0.46,-0.006
203914,Gary Harris,1610612743,DEN,G,23.0,67,67,1.0,277,597,0.464,0.454,0.01
200794,Paul Millsap,1610612743,DEN,F,33.0,38,38,1.0,256,564,0.454,0.472,-0.018
1626168,Trey Lyles,1610612743,DEN,F,22.0,66,66,1.0,249,557,0.447,0.456,-0.009
2734,Devin Harris,1610612743,DEN,G,35.0,71,71,1.0,200,426,0.469,0.448,0.022
1628470,Torrey Craig,1610612743,DEN,G-F,27.0,39,39,1.0,111,250,0.444,0.45,-0.006
202702,Kenneth Faried,1610612743,DEN,F,28.0,32,32,1.0,109,205,0.532,0.465,0.066
1627736,Malik Beasley,1610612743,DEN,G,21.0,43,43,1.0,64,143,0.448,0.449,-0.001
1627823,Juancho Hernangomez,1610612743,DEN,F,22.0,22,22,1.0,57,131,0.435,0.452,-0.017
2210,Richard Jefferson,1610612743,DEN,F,38.0,16,16,1.0,29,63,0.46,0.452,0.008
201589,Darrell Arthur,1610612743,DEN,F,30.0,15,15,1.0,30,59,0.508,0.483,0.025
1628420,Monté Morris,1610612743,DEN,G,23.0,2,2,1.0,3,9,0.333,0.429,-0.096
1628399,Tyler Lydon,1610612743,DEN,F,22.0,1,1,1.0,1,2,0.5,0.43,0.07
