season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
42024,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,Handoff,Defensive,1.0,18,0.068,0.25,0.077,0.063,0.125,0.063,0.0,0.125,0.077,16,4,1,13,12,NYK
42024,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,Handoff,Defensive,0.917,15,0.067,0.364,0.2,0.0,0.091,0.0,0.0,0.182,0.2,11,4,2,10,8,MIN
42024,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,Handoff,Defensive,0.667,15,0.043,0.6,0.222,0.0,0.1,0.0,0.0,0.2,0.333,10,6,2,9,7,MIN
42024,1630174,Aaron Nesmith,1610612754,IND,Indiana Pacers,Handoff,Defensive,0.818,17,0.067,0.5,0.182,0.214,0.0,0.214,0.0,0.286,0.182,14,7,2,11,9,IND
42024,1641717,Cason Wallace,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,0.5,17,0.059,0.7,0.333,0.1,0.1,0.1,0.1,0.3,0.389,10,7,3,9,6,OKC
42024,1628973,Jalen Brunson,1610612752,NYK,New York Knicks,Handoff,Defensive,0.818,18,0.053,0.5,0.25,0.063,0.188,0.063,0.0,0.25,0.25,16,8,3,12,9,NYK
42024,1628384,OG Anunoby,1610612752,NYK,New York Knicks,Handoff,Defensive,0.333,18,0.046,0.833,0.2,0.333,0.25,0.25,0.0,0.417,0.3,12,10,1,5,4,NYK
42024,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,0.25,17,0.082,0.846,0.333,0.0,0.077,0.0,0.0,0.308,0.458,13,11,4,12,8,OKC
42024,1627739,Kris Dunn,1610612746,LAC,LA Clippers,Handoff,Defensive,0.167,7,0.157,1.091,0.5,0.091,0.091,0.091,0.091,0.455,0.55,11,12,5,10,5,LAC
42024,1629614,Andrew Nembhard,1610612754,IND,Indiana Pacers,Handoff,Defensive,0.417,17,0.074,0.722,0.267,0.111,0.056,0.111,0.0,0.333,0.3,18,13,4,15,11,IND
42024,1629652,Luguentz Dort,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,0.583,17,0.111,0.609,0.278,0.043,0.174,0.043,0.0,0.261,0.333,23,14,5,18,13,OKC
42024,1630169,Tyrese Haliburton,1610612754,IND,Indiana Pacers,Handoff,Defensive,0.083,17,0.056,1.231,0.6,0.0,0.231,0.0,0.0,0.462,0.8,13,16,6,10,4,IND
42024,1628983,Shai Gilgeous-Alexander,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,0.0,17,0.064,1.417,0.5,0.083,0.0,0.083,0.083,0.5,0.667,12,17,6,12,6,OKC
