close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203486,Mason Plumlee,1610612765,DET,F-C,31.0,56,56,0.593,5.43,8.71,0.623,0.599,0.024
1630191,Isaiah Stewart,1610612765,DET,F-C,20.0,68,67,0.553,3.6,7.25,0.497,0.578,-0.081
1628367,Josh Jackson,1610612765,DET,G-F,24.0,62,62,0.524,2.97,5.19,0.571,0.561,0.01
1630165,Killian Hayes,1610612765,DET,G,19.0,26,25,0.5,2.65,5.04,0.527,0.552,-0.025
202709,Cory Joseph,1610612765,DET,G,29.0,61,59,0.478,2.66,4.64,0.572,0.566,0.006
203924,Jerami Grant,1610612765,DET,F,27.0,54,53,0.453,2.76,4.61,0.598,0.588,0.01
1628372,Dennis Smith Jr.,1610612765,DET,G,23.0,23,21,0.545,2.39,4.52,0.529,0.556,-0.028
1630180,Saddiq Bey,1610612765,DET,F,22.0,70,67,0.486,2.4,4.09,0.587,0.576,0.012
1628977,Hamidou Diallo,1610612765,DET,G,22.0,51,49,0.46,2.31,4.0,0.578,0.57,0.009
1626143,Jahlil Okafor,1610612765,DET,C-F,25.0,26,22,0.523,2.35,3.92,0.598,0.586,0.012
201961,Wayne Ellington,1610612765,DET,G,33.0,45,43,0.43,1.87,3.27,0.571,0.564,0.007
1630240,Saben Lee,1610612765,DET,G,22.0,46,39,0.451,1.74,3.02,0.576,0.555,0.02
1629635,Sekou Doumbouya,1610612765,DET,F,20.0,53,46,0.483,1.7,2.98,0.57,0.573,-0.003
1629076,Tyler Cook,1610612765,DET,F,23.0,29,20,0.536,1.48,2.79,0.531,0.578,-0.048
1628402,Frank Jackson,1610612765,DET,G,23.0,35,33,0.455,1.43,2.77,0.515,0.546,-0.03
203585,Rodney McGruder,1610612765,DET,G,29.0,14,10,0.476,1.21,2.14,0.567,0.574,-0.007
1629686,Deividas Sirvydis,1610612765,DET,F-G,21.0,16,9,0.451,0.94,1.44,0.652,0.587,0.066
