player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
201143,Al Horford,Al,1610612738,BOS,39.0,11,6,5,0.545,31.6,0.514,0.486,0.455,0.114,0.477,0.125,0.068,0.057,0.341,0.6,0.4,1.0,0.0,0.765,0.235,34,72,0.472,53,47,152,78,56,117,101,109,34,69,83,145,160,127,80,99,1,83,81,122,64,70,76
1631248,Baylor Scheierman,Baylor,1610612738,BOS,24.0,4,3,1,0.75,5.6,0.5,0.5,0.25,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,3,10,0.3,154,88,10,12,176,120,88,172,117,18,150,162,165,155,1,161,1,83,1,165,164,151,186
1628401,Derrick White,Derrick,1610612738,BOS,30.0,11,6,5,0.545,37.8,0.293,0.707,0.271,0.01,0.58,0.174,0.149,0.174,0.261,0.429,0.571,0.85,0.15,0.676,0.324,68,147,0.463,53,47,152,78,20,179,39,165,115,51,45,89,71,153,132,57,108,55,103,100,26,29,84
1631120,JD Davison,JD,1610612738,BOS,22.0,4,3,1,0.75,3.3,0.75,0.25,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,8,0.125,154,88,10,12,202,52,163,189,117,18,150,32,165,187,180,161,1,83,1,165,188,162,201
1627759,Jaylen Brown,Jaylen,1610612738,BOS,28.0,11,6,5,0.545,36.6,0.677,0.323,0.535,0.107,0.259,0.107,0.206,0.156,0.428,0.292,0.708,0.714,0.286,0.395,0.605,86,195,0.441,53,47,152,78,26,71,147,79,37,129,96,54,85,92,153,36,125,35,178,26,19,17,110
1628369,Jayson Tatum,Jayson,1610612738,BOS,27.0,8,4,4,0.5,40.2,0.554,0.446,0.4,0.133,0.387,0.093,0.213,0.142,0.267,0.311,0.689,0.207,0.793,0.27,0.73,74,175,0.423,76,75,73,85,6,108,110,126,24,96,106,48,97,151,151,38,158,6,190,13,24,19,124
1641775,Jordan Walsh,Jordan,1610612738,BOS,21.0,5,4,1,0.8,3.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,115,75,10,10,206,204,1,189,117,164,150,162,165,187,180,161,161,83,200,165,204,206,204
201950,Jrue Holiday,Jrue,1610612738,BOS,35.0,8,4,4,0.5,33.0,0.567,0.433,0.526,0.026,0.355,0.105,0.119,0.171,0.5,0.6,0.4,0.667,0.333,0.621,0.379,29,60,0.483,76,75,73,85,47,104,114,82,103,105,98,117,75,65,80,99,134,24,126,78,72,82,70
204001,Kristaps Porziņģis,Kristaps,1610612738,BOS,29.0,11,6,5,0.545,21.0,0.671,0.329,0.494,0.071,0.141,0.047,0.365,0.118,0.424,0.714,0.286,1.0,0.0,0.76,0.24,25,79,0.316,53,47,152,78,95,75,143,98,61,155,135,12,119,94,57,131,1,83,85,119,84,65,183
1628436,Luke Kornet,Luke,1610612738,BOS,29.0,11,6,5,0.545,16.4,1.0,0.0,0.84,0.0,0.0,0.0,0.16,0.12,0.84,0.667,0.333,0.0,0.0,0.667,0.333,21,29,0.724,53,47,152,78,117,1,190,24,117,164,150,79,116,23,64,121,161,83,105,89,93,120,17
